sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local
1269,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",gl-cor,0,Currency,GE05c,/CO12a/CO11a/GE05c,$.Accounting Entries.Entry Header.(Total Credits) Amount.Currency,AccntnEntrs.EntryHedr.TotlCrdtsAmt.Cur,【通貨】,異なる通貨についての情報を保持するクラス
1270,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official code of the currency utilized in the accounting and/or ERP system.,gl-cor,0,Currency,GE05c_01,/CO12a/CO11a/GE05c_01,$.Accounting Entries.Entry Header.(Total Credits) Amount.Currency.Code,AccntnEntrs.EntryHedr.TotlCrdtsAmt.Cur.Cd,コード,通貨の公式コード
1271,3,C,,Entry Detail,,0..*,,Parent for entry detail,gl-cor,0,Entry Detail,CO10a,/CO12a/CO11a/CO10a,$.Accounting Entries.Entry Header.Entry Detail,AccntnEntrs.EntryHedr.EntryDetl,【仕訳明細】,仕訳明細の親タグ。
1272,4,A,,Line Number,Char,0..1,,Identifier for a particular entry detail,gl-cor,0,Entry Detail,CO10a_01,/CO12a/CO11a/CO10a/CO10a_01,$.Accounting Entries.Entry Header.Entry Detail.Line Number,AccntnEntrs.EntryHedr.EntryDetl.LinNr,明細行番号,仕訳明細の識別子。
1273,4,A,,Line Number Counter,Char,0..1,,Unique reference for the line - a numeric counter,gl-cor,0,Entry Detail,CO10a_02,/CO12a/CO11a/CO10a/CO10a_02,$.Accounting Entries.Entry Header.Entry Detail.Line Number Counter,AccntnEntrs.EntryHedr.EntryDetl.LinNrContr,明細行番号カウンタ,明細行の一意なリファレンス　　カウンタ
1274,4,A,,Original Exchange Rate Date,Date,0..1,,Date of exchange rate used to regl-cord the original transaction.,gl-cor,0,Entry Detail,CO10a_MC10_04,/CO12a/CO11a/CO10a/CO10a_MC10_04,$.Accounting Entries.Entry Header.Entry Detail.Original Exchange Rate Date,AccntnEntrs.EntryHedr.EntryDetl.OrgnlExchngRatDt,原取引通貨換算レート日付,原取引の記録に使われた通貨換算レートの日付。
1275,4,A,,Sign Indication for Amount,Char,0..1,,Sign of amount; provides 4 possible fields only when used in conjunction with debitCreditCode; primarily used for gl-correcting entries so total debits and credits after an entry error are not inflated. D + increase DebitsD - decrease debitsC + decreases creditC - increases credit,gl-cor,0,Entry Detail,CO10a_06,/CO12a/CO11a/CO10a/CO10a_06,$.Accounting Entries.Entry Header.Entry Detail.Sign Indication for Amount,AccntnEntrs.EntryHedr.EntryDetl.SignIndctnForAmt,金額符号,"金額の符号。貸借識別子と関連して使用される場合にだけ、4つの可能なフィールドを提供する。記入エラー後の総貸借が膨張しないように、おもに仕訳の訂正に使用される。 D+は借方を増加させる。D-は借方を減少させる。C+は貸方を減少させる。C-は貸方を増加させる。
[設定値のリスト]
(+)、(-)、(plus：プラス)、(minus：マイナス) "
1276,4,A,,Debit/Credit Identifier,Char,0..1,,"Optional identifier of whether the amount is a (D)ebit, a (C)redit or Undefined",gl-cor,0,Entry Detail,CO10a_07,/CO12a/CO11a/CO10a/CO10a_07,$.Accounting Entries.Entry Header.Entry Detail.Debit/Credit Identifier,AccntnEntrs.EntryHedr.EntryDetl.DebtcrId,貸借区分コード,"金額が借方か貸方か不定かを示す識別子。
[設定値のリスト]
(D)、(C)、(debit：借方)、(credit：貸方)、(undefined：不定) "
1277,4,A,,Posting Date,Date,0..1,,"At the detail level, this represents the accounting significance date. No matter what date the document is received, entered, or posted, this signifies the accounting date of the entry. If you want to see the financial results for March 5, 2002 and this entry is given that date, the entry will be part of the results for March 5, 2002. This is different from the postedDate found at the entryHeader level. If you want the accounting significance to be a particular date, it goes here. A single entry could represent multiple dates, but would only be posted on one date.",gl-cor,0,Entry Detail,CO10a_08,/CO12a/CO11a/CO10a/CO10a_08,$.Accounting Entries.Entry Header.Entry Detail.Posting Date,AccntnEntrs.EntryHedr.EntryDetl.PostngDt,転記日付,明細レベルで、会計上意義のある日付を示す。ドキュメントの受領、入力、転記の日付に関わらず、仕訳が会計処理された日付を示す。2002.03.05の財務結果を見たいときに、ここにその日付がある場合は、この明細は2002.03.05の結果の一部である。これは、entryHeaderにあるpostedDateとは異なる。特定の日付を会計上意義のある日付にしたいなら、ここに記述する。ひとつの仕訳が複数の日付をあらわせるが、ひとつの日でのみ転記される。
1278,4,A,,Memo Line,Char,0..1,,A boolean like entry that indicates whether an entryDetail line has been provided solely to provide additional details and that tools should not consider the amount in postings.,gl-cor,0,Entry Detail,CO10a_BU10_09,/CO12a/CO11a/CO10a/CO10a_BU10_09,$.Accounting Entries.Entry Header.Entry Detail.Memo Line,AccntnEntrs.EntryHedr.EntryDetl.MemLin,メモ行フラグ,明細行が単に追加の詳細を与えるものであり、転記金額に含めるべきでないことを示すブール値。
1279,4,A,,Allocation Code,Char,0..1,,"Code associated with the calculation formula: e.g. (D)ivide by number of periods, (T)otal for period given",gl-cor,0,Entry Detail,CO10a_BU10_10,/CO12a/CO11a/CO10a/CO10a_BU10_10,$.Accounting Entries.Entry Header.Entry Detail.Allocation Code,AccntnEntrs.EntryHedr.EntryDetl.AllocCod,配分コード,計算方式に関するコード。例えば、(D)期間数で分割、(T)与えられた期間の合計。
1280,4,A,,Document Type,Char,0..1,,"An enumerated field describing the original source document, with invoice, voucher, check and other enumerated entries",gl-cor,0,Entry Detail,CO10a_11,/CO12a/CO11a/CO10a/CO10a_11,$.Accounting Entries.Entry Header.Entry Detail.Document Type,AccntnEntrs.EntryHedr.EntryDetl.DocTyp,元文書種別,"顧客への請求書、ベンダからの請求書、小切手、その他の列挙値による、元文書の説明。
[設定値のリスト]
(check：小切手)、(debit-memo：借方メモ)、(credit-memo：貸方メモ)、(finance-charge：財務費用)、(invoice：顧客への請求書)、(order-customer：顧客オーダ)、(order-vendor：仕入先オーダ)、(payment-other：その他支払い)、(reminder：督促状)、(tegata：手形)、(voucher：ベンダからの請求書)、(shipment：出荷票)、(receipt：受領票)、(manual-adjustment：手修正)、(other：その他)"
1281,4,A,,Document Type Description,Text,0..1,,Free format description of the document type,gl-cor,0,Entry Detail,CO10a_12,/CO12a/CO11a/CO10a/CO10a_12,$.Accounting Entries.Entry Header.Entry Detail.Document Type Description,AccntnEntrs.EntryHedr.EntryDetl.DocTypDscr,元文書種別説明,元文書の種別の説明。
1282,4,A,,Invoice Type,Char,0..1,,"Invoice Type  (self-billed, ePoS enumerated values)",gl-cor,0,Entry Detail,CO10a_13,/CO12a/CO11a/CO10a/CO10a_13,$.Accounting Entries.Entry Header.Entry Detail.Invoice Type,AccntnEntrs.EntryHedr.EntryDetl.InvoiTyp,請求書種別,"請求書の種別。(self-billed、ePoS)
[設定値のリスト]
(ePos：POSシステムからの発行)、(self-billed：買い手が発行)"
1283,4,A,,Document Date,Date,0..1,,"Date (and less likely in the paper world but possible in the e-world, time) on actual document (invoice, voucher, check date). Other dates control posting information.",gl-cor,0,Entry Detail,CO10a_14,/CO12a/CO11a/CO10a/CO10a_14,$.Accounting Entries.Entry Header.Entry Detail.Document Date,AccntnEntrs.EntryHedr.EntryDetl.DocDt,元文書日付,実際の文書（請求書、証憑、小切手）の日付（および、紙の世界ではありそうにないが、電子的には時刻）。 転記の情報は別の日付で管理する。
1284,4,A,,Received Date,Date,0..1,,Date/time document was noted as received (if necessary). Represents actual date received. Posting dates are maintained separately.,gl-cor,0,Entry Detail,CO10a_BU10_15,/CO12a/CO11a/CO10a/CO10a_BU10_15,$.Accounting Entries.Entry Header.Entry Detail.Received Date,AccntnEntrs.EntryHedr.EntryDetl.RcvdDt,元文書受領日付,（必要であれば）文書の受領が記録された日付/時刻。実際に受領された日付をあらわす。転記日付は別に管理される。
1285,4,A,,Chargeable or Reimbursable,Char,0..1,,"Is this entry chargeable to client, reimbursable? Used by some systems to indicate that account on posting/validation should be posted to a customer or vendor's account.",gl-cor,0,Entry Detail,CO10a_BU10_16,/CO12a/CO11a/CO10a/CO10a_BU10_16,$.Accounting Entries.Entry Header.Entry Detail.Chargeable or Reimbursable,AccntnEntrs.EntryHedr.EntryDetl.ChrgblOrRembrs,請求支払可能フラグ,この仕訳は顧客に請求、支払可能か。いくつかのシステムでは転記/検証対象の科目が顧客や仕入先の科目に転記されるべきかどうかを示すために使用される。
1286,4,A,,Payment Method,Text,0..1,,Method used or to be used to make the payment,gl-cor,0,Entry Detail,CO10a_BU10_17,/CO12a/CO11a/CO10a/CO10a_BU10_17,$.Accounting Entries.Entry Header.Entry Detail.Payment Method,AccntnEntrs.EntryHedr.EntryDetl.PayMethd,支払方法,支払いのために使用された、または使用される方法。
1287,4,A,,Posting Status,Char,0..1,,"deferred: although entered, it cannot be posted until a later time
posted: already posted
proposed: a proposed item that must be approved
simulated: a simulated item, for what-if
tax: a tax-specific entry
unposted:entered but not yet posted or validated
cancelled:entered and later cancelled
nother:other status - should be described in postingStatusDescription",gl-cor,0,Entry Detail,CO10a_18,/CO12a/CO11a/CO10a/CO10a_18,$.Accounting Entries.Entry Header.Entry Detail.Posting Status,AccntnEntrs.EntryHedr.EntryDetl.PostngStat,転記状態,"・据置：入力されたが、まだ転記できない。
・転記済：転記済み。
・提案済：検証が必要な項目。
・シミュレーション：仮定のためにシミュレートされた項目。
・税：税項目。
・未転記：入力されたが、まだ検証も転記もされていない。
・取消済：入力されたが、取り消された。
・その他：その他の状態。postingStatusDescriptionで説明されるべき。
[設定値のリスト]
(deferred：据置)、(posted：転記済)、(proposed：提案済)、(simulated：シミュレーション)、(tax：税)、(unposted：未転記)、(cancelled：取消済)、(other：その他)"
1288,4,A,,Posting Status Description,Text,0..1,,Free format description of the posting status,gl-cor,0,Entry Detail,CO10a_19,/CO12a/CO11a/CO10a/CO10a_19,$.Accounting Entries.Entry Header.Entry Detail.Posting Status Description,AccntnEntrs.EntryHedr.EntryDetl.PostngStatDscr,転記状態説明,転記状態の説明。
1289,4,A,,Description,Text,0..1,,Description of this line of detail only,gl-cor,0,Entry Detail,CO10a_20,/CO12a/CO11a/CO10a/CO10a_20,$.Accounting Entries.Entry Header.Entry Detail.Description,AccntnEntrs.EntryHedr.EntryDetl.Dscr,説明,この明細行のみに対する説明。
1290,4,A,,Acknowledgement Date,Date,0..1,,Date of acknowledgement of goods/services shipped/received.,gl-cor,0,Entry Detail,CO10a_21,/CO12a/CO11a/CO10a/CO10a_21,$.Accounting Entries.Entry Header.Entry Detail.Acknowledgement Date,AccntnEntrs.EntryHedr.EntryDetl.AcknwlDt,承認日付,出荷/受領済みの物品/サービスを承認した日付。
1291,4,A,,Confirmation Date,Date,0..1,,Date of confirmation of shipment/receipt.,gl-cor,0,Entry Detail,CO10a_22,/CO12a/CO11a/CO10a/CO10a_22,$.Accounting Entries.Entry Header.Entry Detail.Confirmation Date,AccntnEntrs.EntryHedr.EntryDetl.ConfrmDt,確認日付,出荷/受領を確認した日付。
1292,4,A,,Ship From,Name,0..1,,References organizationAddressLocationIdentifier where used. Otherwise freeform.,gl-cor,0,Entry Detail,CO10a_23,/CO12a/CO11a/CO10a/CO10a_23,$.Accounting Entries.Entry Header.Entry Detail.Ship From,AccntnEntrs.EntryHedr.EntryDetl.ShpFrm,出荷元,organizationAddressLocationIdentifierの参照情報。または自由記述。
1293,4,A,,Date Shipped/Received,Date,0..1,,Date goods/services are shipped/received.,gl-cor,0,Entry Detail,CO10a_24,/CO12a/CO11a/CO10a/CO10a_24,$.Accounting Entries.Entry Header.Entry Detail.Date Shipped/Received,AccntnEntrs.EntryHedr.EntryDetl.DtShppdr,出荷/受領日付,物品/サービスを出荷/受領した日付。
1294,4,A,,Maturity Date or Date Due,Date,0..1,,Due date or other maturity date.,gl-cor,0,Entry Detail,CO10a_25,/CO12a/CO11a/CO10a/CO10a_25,$.Accounting Entries.Entry Header.Entry Detail.Maturity Date or Date Due,AccntnEntrs.EntryHedr.EntryDetl.MatrtyDtOrDtDu,支払期日,支払期日やその他の期日。
1295,4,A,,Payment Terms,Name,0..1,,Discount/payment terms.,gl-cor,0,Entry Detail,CO10a_26,/CO12a/CO11a/CO10a/CO10a_26,$.Accounting Entries.Entry Header.Entry Detail.Payment Terms,AccntnEntrs.EntryHedr.EntryDetl.PayTerms,支払条件,割引/支払い条件。
1296,4,A,,Ticking Field,Name,0..1,,"Signifies that an item has been cleared, finished, finalized. When checking accounts are called for, the tick or letter showing this was done appears in this field. Can also be used for identifying that the
original document against which a payment or DR/CR memo applies has been reconciled.",gl-cor,0,Entry Detail,CO10a_TA10_27,/CO12a/CO11a/CO10a/CO10a_TA10_27,$.Accounting Entries.Entry Header.Entry Detail.Ticking Field,AccntnEntrs.EntryHedr.EntryDetl.TickngFild,チェック欄,項目が消去または完了されたことを示す。勘定のチェックが要求される場合、処理済を示すチェックマークまたは文字が指定される。支払またはDR/CRのメモに対する元文書が、消し込まれたことを確認するためにも使用可能。
1297,4,A,,UCR,Char,0..1,,"Unique Consignment Reference or UCR. An ""origin to destination"" reference code for international consignments, developed in cooperation with the World Customs Organization and EAN International (EAN). (http://www.wcoomd.org/ie/EN/press/UCR_new_e.pdf)",gl-cor,0,Entry Detail,CO10a_TA10_28,/CO12a/CO11a/CO10a/CO10a_TA10_28,$.Accounting Entries.Entry Header.Entry Detail.UCR,AccntnEntrs.EntryHedr.EntryDetl.Ucr,UCRコード,"Unique Consignment ReferenceまたはUCR。国際委託販売のための""origin to destination""参照コード。World Customs OrganizationとEAN International (EAN)が共同で開発している。
(http://www.wcoomd.org/ie/EN/press/UCR_new_e.pdf)"
1298,4,A,,Document Location,Text,0..1,,"Document location as URI, file name or other reference. Alternatively, text of document can be placed here.",gl-cor,0,Entry Detail,CO10a_BU10_29,/CO12a/CO11a/CO10a/CO10a_BU10_29,$.Accounting Entries.Entry Header.Entry Detail.Document Location,AccntnEntrs.EntryHedr.EntryDetl.DocLct,元文書格納場所,文書の格納場所である、URI、ファイル名またはその他の参照情報。代わりに、文書のテキストも記述可能。
1299,4,R,,(Document Number) Originating Document,,0..1,,"A tool to capture the flow of related documents in the gl-business process. Some needs of end users require a greater history of the documents that are associated with a transaction, especially in the VAT audit area. Contains a repetitive structure of related documents.",gl-cor,0,(Document Number) Originating Document,TA01a,/CO12a/CO11a/CO10a/TA01a,$.Accounting Entries.Entry Header.Entry Detail.(Document Number) Originating Document,AccntnEntrs.EntryHedr.EntryDetl.DocmntNumbrOrgntnDoc,【発生元文書情報】,業務プロセス上の、関連文書の流れを捕捉するためのもの。特にVAT監査では、エンドユーザの要求として、取引に関係する文書の履歴が必要とされる。関連文書情報の構造の繰り返しを含む。
1300,5,A,REF,Number,Identifier,0..1,,Originating document number,gl-cor,0,(Document Number) Originating Document,TA01a_01,/CO12a/CO11a/CO10a/TA01a_01,$.Accounting Entries.Entry Header.Entry Detail.(Document Number) Originating Document.Number,AccntnEntrs.EntryHedr.EntryDetl.DocmntNumbrOrgntnDoc.Nr,発生元文書番号,発生元文書の番号。
