sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,element,xpath
123,5,A,,bus:Entity Party Reporting Calendar Period End Date,,0..1,,The ending date/time of a period,bus,bus:Reporting Calendar_ Period,BU12a_04,/CO17a/BU13a/BU12a/BU12a_04,$.cor:Accounting Entries.cor:Entity_ Party.bus:Entity Party_ Reporting Calendar.bus:Reporting Calendar_ Period.bus:Entity Party Reporting Calendar Period End Date,CorcEnts.CornPart.BusnPartReprCaln.BusrCalnPerd.BusnPartReprCalnPerdEndDat,期間終了日付,期間の終了日付/時刻,bus:entityPartyReportingCalendarPeriodEndDate,/cor:accountingEntries/cor:entityParty/bus:entityPartyReportingCalendar/bus:entityPartyReportingCalendarPeriod/bus:entityPartyReportingCalendarPeriodEndDate
124,5,A,,bus:Entity Party Reporting Calendar Period Closed Date,,0..1,,"The date/time a period has been closed for activity. If this is present with a nill value (xsi:nill=""true"") then the period is not closed.",bus,bus:Reporting Calendar_ Period,BU12a_05,/CO17a/BU13a/BU12a/BU12a_05,$.cor:Accounting Entries.cor:Entity_ Party.bus:Entity Party_ Reporting Calendar.bus:Reporting Calendar_ Period.bus:Entity Party Reporting Calendar Period Closed Date,CorcEnts.CornPart.BusnPartReprCaln.BusrCalnPerd.BusnPartReprCalnPerdClosDat,期間締日付,"この期間の活動が締め切られた日付/時刻。この値がニル値(xsi:nill=""true"")であれば、この期間は、締め切られていない。",bus:entityPartyReportingCalendarPeriodClosedDate,/cor:accountingEntries/cor:entityParty/bus:entityPartyReportingCalendar/bus:entityPartyReportingCalendarPeriod/bus:entityPartyReportingCalendarPeriodClosedDate
125,2,C,,cor:Entry Header,,0..*,,Parent for entry headers/journal entry headers.,cor,cor:Entry_ Header,CO16a,/CO17a/CO16a,$.cor:Accounting Entries.cor:Entry_ Header,CorcEnts.CornHedr,【仕訳情報】,エントリヘッダー/仕訳記入ヘッダーの親タグ。,cor:entryHeader,/cor:accountingEntries/cor:entryHeader
126,3,A,PK,cor:Entry Header Number Counter,,0..1,,Unique reference for the entry - a numeric counter,cor,cor:Entry_ Header,CO16a_01,/CO17a/CO16a/CO16a_01,$.cor:Accounting Entries.cor:Entry_ Header.cor:Header_ Number Counter,CorcEnts.CornHedr.CorhNumbCont,仕訳番号カウンタ,仕訳の一意なリファレンス　　カウンタ,cor:entryHeaderNumberCounter,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderNumberCounter
127,3,A,,cor:Entry Header Date Posted,,0..1,,Date this entry was posted (validated) to the general ledger. May not represent the date of accounting significance which is represented by 'postingDate'.,cor,cor:Entry_ Header,CO16a_02,/CO17a/CO16a/CO16a_02,$.cor:Accounting Entries.cor:Entry_ Header.cor:Header_ Date Posted,CorcEnts.CornHedr.CorhDatPost,転記済日付,この仕訳が総勘定元帳に転記された(検証された)日付。 postingDateで示されるような会計上意味のある日付を表さないかもしれない。,cor:entryHeaderDatePosted,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDatePosted
128,3,A,,cor:Entry Header Creator,,0..1,,Initials/name of operator originally entering.,cor,cor:Entry_ Header,CO16a_03,/CO17a/CO16a/CO16a_03,$.cor:Accounting Entries.cor:Entry_ Header.cor:Header_ Entry Creator,CorcEnts.CornHedr.CorhEntyCret,仕訳作成者,最初に入力したオペレータのイニシャル/名前。,cor:entryHeaderCreator,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderCreator
129,3,A,,cor:Entry Header Last Modifier,,0..1,,Identification for the last person modifying this entry before posting.,cor,cor:Entry_ Header,CO16a_BU32_04,/CO17a/CO16a/CO16a_BU32_04,$.cor:Accounting Entries.cor:Entry_ Header.bus:Header_ Entry Last Modifier,CorcEnts.CornHedr.BushEntyLastModf,仕訳最終更新者,転記前に最後にこの仕訳を修正した者の識別子。,cor:entryHeaderLastModifier,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderLastModifier
130,3,A,,cor:Entry Header Date,,0..1,,"Represents the actual date/time of entry into computer (automated from system date, often misrepresented by changing system clock). Posting dates are maintained separately.",cor,cor:Entry_ Header,CO16a_CO32_05,/CO17a/CO16a/CO16a_CO32_05,$.cor:Accounting Entries.cor:Entry_ Header.cor:Header_ Entry Date,CorcEnts.CornHedr.CorhEntyDat,入力日付,コンピュータへ入力した実際の日付/時刻(システム日付から自動的に与えられ、システム時計の変更により、しばしば誤った値になる)を示す。 転記日付とは別に管理される。,cor:entryHeaderDate,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDate
131,3,A,,cor:Entry Header Responsible Person,,0..1,,Identifier of person who created or originated or is otherwise responsible for the entry.,cor,cor:Entry_ Header,CO16a_BU32_06,/CO17a/CO16a/CO16a_BU32_06,$.cor:Accounting Entries.cor:Entry_ Header.bus:Header_ Responsible Person,CorcEnts.CornHedr.BushRespPers,責任者,仕訳を作成したか、仕訳に責任を持つ者の識別子。,cor:entryHeaderResponsiblePerson,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderResponsiblePerson
132,3,A,,cor:Entry Header Type Code,,0..1,,"One of the following enumerated list: adjusting, budget, comparative, external-accountant, standard, passed-adjusting, eliminating, proposed, recurring, reclassifying, simulated, tax, other",cor,cor:Entry_ Header,CO16a_CO32_07,/CO17a/CO16a/CO16a_CO32_07,$.cor:Accounting Entries.cor:Entry_ Header.cor:Header_ Type Code,CorcEnts.CornHedr.CorhTypeCod,種別識別子,"以下の値のうちのひとつ。
整理、予算、比較、外部会計事務所、通常、無視、消去、提案、反復、組替、シミュレーション、税、その他
[設定値のリスト]
(adjusting：整理)、(budget：予算)、(comparative：比較)、(external-accountant：外部会計事務所)、(standard：通常)、(passed-adjusting：無視)、(eliminating：消去)、(proposed：提案)、(recurring：反復)、(reclassifying：組替)、(simulated：シミュレーション)、(tax：税)、(other：その他)",cor:entryHeaderTypeCode,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderTypeCode
133,3,A,,cor:Entry Header Posting Code,,0..1,,"Code for posting to period, e.g., period 1-13, based on codes in an accounting period file. We do not recommend that software vendors export here, but suggest providing period end numbers for the buckets. Possibilities W1 through W53, M1 through M13, Q1-Q4. Developers and others creating output files are encouraged to supply an actual end date.",cor,cor:Entry_ Header,CO16a_BU32_08,/CO17a/CO16a/CO16a_BU32_08,$.cor:Accounting Entries.cor:Entry_ Header.bus:Header_ Posting Code,CorcEnts.CornHedr.BushPostCod,転記コード,転記の期間を表すコード。例えば、会計期間ファイルのコードにもとづく期間１～１３。ソフトウエアベンダーが、この値をエクスポートすることは推奨しない。期間の最終番号を提供することを勧める。可能な値としては、W1からW53、M1からM13、Q1からQ4など。開発者や出力ファイルの作成者には、実際の終了日付を提供することを勧める。,cor:entryHeaderPostingCode,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderPostingCode
134,3,A,,cor:Entry Header Number of Entries,,0..1,,The total number of entries.,cor,cor:Entry_ Header,CO16a_BU32_09,/CO17a/CO16a/CO16a_BU32_09,$.cor:Accounting Entries.cor:Entry_ Header.bus:Header_ Number of Entries,CorcEnts.CornHedr.BushNumbEnts,仕訳総数,仕訳の総数。,cor:entryHeaderNumberOfEntries,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderNumberOfEntries
135,3,A,,cor:Entry Header Comment,,0..1,,Comment of the entry,cor,cor:Entry_ Header,CO16a_CO32_10,/CO17a/CO16a/CO16a_CO32_10,$.cor:Accounting Entries.cor:Entry_ Header.cor:Header_ Comment,CorcEnts.CornHedr.CorhComm,仕訳摘要,仕訳の摘要,cor:entryHeaderComment,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderComment
136,3,A,,cor:Entry Header Source Journal,,0..1,,"Source journal. The code of the journal in which the entry is processed. The code must be a unique indication for a journal and is selected from the following enumerated list:

cd      cash disbursements (sending cheques to vendors)
cr      cash receipts (receiving cheques from others)
fa      fixed assets
gi      giro/other bank adjustments
gj      general journal
im      inventory management
jc      job cost
pj      purchase journal (liabilities from purchases)
pl      payroll journal
sj      sales journal
se      standard entries
ud      user defined
ot      other sources of entries",cor,cor:Entry_ Header,CO16a_CO32_11,/CO17a/CO16a/CO16a_CO32_11,$.cor:Accounting Entries.cor:Entry_ Header.cor:Source Journal,CorcEnts.CornHedr.CorsJorn,元仕訳帳種別,"元仕訳帳。仕訳が処理される仕訳帳のコード。コードは仕訳帳に一意な指標であり、以下から選択する。
出金(仕入先への小切手送付)、入金(他者からの小切手受領)、固定資産、振替、一般仕訳帳、在庫管理、個別原価、仕入帳(仕入による負債)、賃金台帳、売上台帳、通常仕訳、ユーザ定義、その他
[設定値のリスト]
(cd：出金)、(cr：入金)、(fa：固定資産)、(gi：振替)、(gj：一般仕訳帳)、(im：在庫管理)、(jc：個別原価)、(pj：仕入帳)、(pl：賃金台帳)、(sj：売上台帳)、(se：通常仕訳)、(ud：ユーザ定義)、(ot：その他)",cor:entryHeaderSourceJournal,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderSourceJournal
137,3,A,,cor:Entry Header Journal Description,,0..1,,"Source journal (full description of general journal, payroll journal, accountant entries). A more easily readable journal indication. The most common journals are: Purchases, Sales, Cash, and General Journal.",cor,cor:Entry_ Header,CO16a_BU32_12,/CO17a/CO16a/CO16a_BU32_12,$.cor:Accounting Entries.cor:Entry_ Header.bus:Journal Description,CorcEnts.CornHedr.BusjDesc,元仕訳帳説明,元仕訳帳(一般仕訳、給与台帳、会計事務所入力の完全な説明)。 よりわかりやすい仕訳帳の指標。 最も一般的な仕訳帳は、次の通り。 仕入、売上、現金、一般仕訳。,cor:entryHeaderJournalDescription,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderJournalDescription
138,3,A,,cor:Entry Header Origin,,0..1,,"Origin of entry: accrual, manual entry, imported entry, exchange gain or loss",cor,cor:Entry_ Header,CO16a_BU32_13,/CO17a/CO16a/CO16a_BU32_13,$.cor:Accounting Entries.cor:Entry_ Header.bus:Entry Origin,CorcEnts.CornHedr.BusnOrgn,仕訳起源,仕訳の起源。発生、手入力、インポート入力、為替換算による損益。,cor:entryHeaderOrigin,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderOrigin
139,3,A,,cor:Entry Header ID,,0..1,,Identifier within source journal,cor,cor:Entry_ Header,CO16a_CO32_14,/CO17a/CO16a/CO16a_CO32_14,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry ID,CorcEnts.CornHedr.CornId,仕訳識別子,元仕訳帳中の識別子。,cor:entryHeaderId,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderId
140,3,A,,cor:Entry Header Description,,0..1,,Description of entry described by this entry header (e.g. Opening Balance),cor,cor:Entry_ Header,CO16a_CO32_15,/CO17a/CO16a/CO16a_CO32_15,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry Description,CorcEnts.CornHedr.CornDesc,仕訳説明,このエントリヘッダーによって説明された仕訳の説明(例えば、期首残高),cor:entryHeaderDescription,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDescription
141,3,A,,cor:Entry Header Qualifier,,0..1,,"Entry Qualifier - An enumerated field that qualifies the type of entry, specifically useful for general ledger and trial balance environments when it is important to state the values represented are summarized as of the reporting date - opening or closing balances. In accounting systems, this is often known as BBF (balance brought forward.) Permitted values are: standard, balance-brought-forward and other.",cor,cor:Entry_ Header,CO16a_CO32_16,/CO17a/CO16a/CO16a_CO32_16,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry Qualifier,CorcEnts.CornHedr.CornQulf,仕訳修飾子,"仕訳の修飾子。総勘定元帳や試算表で、開始残高や決算残高のように、記された値が報告日で集約されていることを明示することが重要なときに有用な、仕訳の種別を修飾するもの。会計システムにおいて、BBF（繰越残高）として知られるもの。指定可能な値は以下。標準、繰越残高、その他
[設定値のリスト]
(standard：標準)、(balance-brought-forward：繰越残高)、(other：その他)",cor:entryHeaderQualifier,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderQualifier
142,3,A,,cor:Entry Header Qualifier Description,,0..1,,Free format description of the entry qualifier,cor,cor:Entry_ Header,CO16a_CO32_17,/CO17a/CO16a/CO16a_CO32_17,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry Qualifier Description,CorcEnts.CornHedr.CornQulfDesc,仕訳修飾子説明,仕訳の修飾子の説明。,cor:entryHeaderQualifierDescription,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderQualifierDescription
143,3,A,,cor:Entry Header Batch ID for Group,,0..1,,ID for a batch for this group of entries,cor,cor:Entry_ Header,CO16a_BU32_18,/CO17a/CO16a/CO16a_BU32_18,$.cor:Accounting Entries.cor:Entry_ Header.bus:Batch ID for Entry Group,CorcEnts.CornHedr.BusbIdEntyGrop,仕訳グループ識別子,この仕訳の集合に付ける、束の識別子。,cor:entryHeaderBatchIdForGroup,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderBatchIdForGroup
144,3,A,,cor:Entry Header Batch Description,,0..1,,Description of this batch,cor,cor:Entry_ Header,CO16a_BU32_19,/CO17a/CO16a/CO16a_BU32_19,$.cor:Accounting Entries.cor:Entry_ Header.bus:Batch Description,CorcEnts.CornHedr.BusbDesc,仕訳グループ説明,この仕訳の束の説明。,cor:entryHeaderBatchDescription,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderBatchDescription
145,3,A,,cor:Entry Header Total Debits,,0..1,,The total of all debit amounts.,cor,cor:Entry_ Header,CO16a_BU32_20,/CO17a/CO16a/CO16a_BU32_20,$.cor:Accounting Entries.cor:Entry_ Header.bus:Total Debits,CorcEnts.CornHedr.BustDebt,借方合計,借方金額の合計値。,cor:entryHeaderTotalDebits,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderTotalDebits
146,3,A,,cor:Entry Header Total Credits,,0..1,,The total of all credit amounts.,cor,cor:Entry_ Header,CO16a_BU32_21,/CO17a/CO16a/CO16a_BU32_21,$.cor:Accounting Entries.cor:Entry_ Header.bus:Total Credits,CorcEnts.CornHedr.BustCred,貸方合計,貸方金額の合計値。,cor:entryHeaderTotalCredits,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderTotalCredits
147,3,A,,cor:Entry Header Type of Difference Between Book and Tax,,0..1,,"Enumerated field with possible values of permanent, temporary or none indicating the type of difference between book and tax accounting methods. Omission of this field is equivalent to ""none""",cor,cor:Entry_ Header,CO16a_CO32_22,/CO17a/CO16a/CO16a_CO32_22,$.cor:Accounting Entries.cor:Entry_ Header.cor:Type of Difference Between Book and Tax,CorcEnts.CornHedr.CortDiffBetwBokAndTax,帳簿価税務簿価差異種別,"帳簿と税務会計処理方法との差異の種別を示す値。永久か一時的かまたは無し。値の省略時は「無し」と同じ。
[設定値のリスト]
(permanent：永久)、(temporary：一時的)、(none：無し)",cor:entryHeaderTypeOfDifferenceBetweenBookAndTax,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderTypeOfDifferenceBetweenBookAndTax
