sequence,level,property_type,identifier,class_term,property_term,representation_term,associated_class,multiplicity,definition,module,element,label_local,definition_local,id
270,2,Attribute,,cor:Detail_ XBRL,lnk:Detail_ XBRL Detailed Content Filter,String,,0..1,"Filtering mechanism. This value must be valid XPath. And the result of the XPath must be resolved to boolean. If the resulting value is false, the entry  must not mapped into specified facts in F/S.",cor,lnk:detailXbrlDetailedContentFilter,明細コンテントフィルタ,フィルタリング手段。妥当なXPath記述でなければならない。XPathの結果はブール値でなければならない。結果がfalseの場合は、仕訳はF/S内の特定のfactsにマッピングされてはならない。,CO11_LK03_05
271,2,Attribute,,cor:Detail_ XBRL,lnk:Detail_ XBRL Reporting Date Selector,Token,,0..1,This holds the concepts in GL data to create FS contexts.  The value must be a list of QName. Each QName must be resolved to GL items. Order of the items defines priority to access.,cor,lnk:detailXbrlReportingDateSelector,報告日付セレクタ,F/Sのコンテキストを生成するためのGLデータの概念を示す。QNameのリストでなければならない。個々のQNameはGL項目を示さなければならない。項目の並びはアクセスの優先度を示す。,CO11_LK03_06
272,2,Attribute,,cor:Detail_ XBRL,lnk:Detail_ XBRL Summary Operator,String,,0..1,The operator applied to the amount or quantity when it is rolled up to a summary reporting element.,cor,lnk:detailXbrlSummaryOperator,,,CO11_LK03_07
273,2,Attribute,,cor:Detail_ XBRL,lnk:Detail_ XBRL Summary Unit Numerator,Token,,1..1,This holds the list of measure information for unit numerator. The value must be a list of QName. Each QName must be resolved to be measure information such as iso4217:usd.,cor,lnk:detailXbrlSummaryUnitNumerator,集約ユニット分子,集約のユニットの分子の測定情報のリスト。QNameのリストでなければならない。QNameはiso4217:usdのような、解決される測定情報でなければならない。,CO11_LK03_08
274,2,Attribute,,cor:Detail_ XBRL,lnk:Detail_ XBRL Summary Unit Denominator,Token,,0..1,This holds the list of measure information for unit denominator. The value must be a list of QName. Each QName must be resolved to be measure information such as iso4217:usd.,cor,lnk:detailXbrlSummaryUnitDenominator,集約ユニット分母,集約のユニットの分母の測定情報のリスト。QNameのリストでなければならない。QNameはiso4217:usdのような、解決される測定情報でなければならない。,CO11_LK03_09
275,2,Attribute,,cor:Detail_ XBRL,lnk:Detail_ XBRL Summary Reporting Taxonomy ID Reference,String,,0..1,"Reference to the ID of the relevant target reporting taxonomy, defined in the [summaryReportingTaxonomies] class at [documentInfo] level. Allows consuming applications to identify sets of [xbrlInfo] classs that point to a specific taxonomy.",cor,lnk:detailXbrlSummaryReportingTaxonomyIdReference,集約報告タクソノミ識別子参照情報,関連する報告タクソノミの識別子への参照情報。documentInfo内のsummaryReportingTaxonomiesクラスで定義される。特定のタクソノミを示すxbrlInfoクラスの集合を、アプリケーションが識別できるようにする。,CO11_LK03_10
157,1,Class,,cor:Entity_ Party,,,,0..1,Holder for entity information - information about the reporting organization.,cor,cor:entityParty,【事業体情報】,事業体情報（報告組織に関する情報）の入れ物。,CO05
159,2,Attribute,PK,cor:Entity_ Party,cor:Entity_ Party ID,String,,0..1,ID Number of the party,cor,cor:entityPartyId,,,CO05_01
160,2,Attribute,,cor:Entity_ Party,cor:Entity_ Party Name,String,,0..1,Name of the party,cor,cor:entityPartyName,,,CO05_02
161,2,Attribute,,cor:Entity_ Party,cor:Entity_ Party Business Description,String,,0..1,Description of the nature of the business of the party.,cor,cor:entityPartyBusinessDescription,業種説明,事業体の事業の種類についての説明。,CO05_03
169,2,Attribute,,cor:Entity_ Party,bus:Entity Party Default Accounting Method Purpose,Token,,0..1,"If not stated explicitly at the line level, the default reporting purpose - from book, tax, management, statutory, other",cor,bus:entityPartyDefaultAccountingMethodPurpose,既定会計処理方法目的,"明細レベルで明確に指定しない場合の、既定の報告目的を表す。帳簿、税、管理、スタチュトリ、その他から選択する。
[設定値のリスト]
(book：帳簿)、(tax：税)、(management：管理)、(statutory：スタチュトリ)、(other：その他)",CO05_BU17_11
170,2,Attribute,,cor:Entity_ Party,bus:Entity Party Default Accounting Method Purpose Description,String,,0..1,Free format description of the default accounting method purpose,cor,bus:entityPartyDefaultAccountingMethodPurposeDescription,既定会計処理方法目的説明,既定の会計処理方法目的の説明。,CO05_BU17_12
171,2,Attribute,,cor:Entity_ Party,bus:Entity Party Business Description,String,,0..1,Description of the nature of the business of the entity.,cor,bus:entityPartyBusinessDescription,業種説明,事業体の事業の種類についての説明。,CO05_BU17_13
172,2,Attribute,,cor:Entity_ Party,bus:Entity Party Fiscal Year Start,Date,,0..1,"Start of fiscal year. Where appropriate, corporate year period representation permits non-365 or 366 day years (more appropriate for internal sharing than data from external sources), In Europe, some jurisdictions allow 2 year minus 1 day fiscal years.",cor,bus:entityPartyFiscalYearStart,会計年度開始日付,会計年度の開始日。妥当であれば、企業の会計年度表示において、366日や365日でない年も許可する（外部ソースからのデータより内部共有のための方が適している）。ヨーロッパでは、2年マイナス1日の会計年度を許可するところもある。,CO05_BU17_14
173,2,Attribute,,cor:Entity_ Party,bus:Entity Party Fiscal Year End,Date,,0..1,"End of fiscal year. Where appropriate, corporate year period representation permits non-365 or 366 day years (more appropriate for internal sharing than data from external sources), In Europe, some jurisdictions allow 2 year minus 1 day fiscal years.",cor,bus:entityPartyFiscalYearEnd,会計年度終了日付,会計年度の終了日。妥当であれば、企業の会計年度表示において、366日や365日でない年も許可する（外部ソースからのデータより内部共有のための方が適している）。ヨーロッパでは、2年マイナス1日の会計年度を許可するところもある。,CO05_BU17_15
162,2,Reference Association,,cor:Entity_ Party,cor:Entity_ Party,,cor:Authority Registered Identifier,0..*,Class which contains various identifiers for theparty.,cor,cor:entityPartyAuthorityRegisteredIdentifier,【事業体識別子】,組織に関する様々な識別子を含むクラス。,CO05_04
168,2,Composition,,cor:Entity_ Party,bus:Entity_ Party,,bus:Contact,0..*,Information about contacts.,cor,bus:entityPartyContact,【担当者情報】,担当者に関する情報。,CO05_BU17_10
174,2,Composition,,cor:Entity_ Party,bus:Entity Party,,bus:Accounting Method,0..*,Class for identifying the methods of accounting used by the entity for different reporting purposes,cor,bus:entityPartyAccountingMethod,【会計処理方法】,異なる報告目的に応じて事業体が使用する会計処理方法を識別するためのクラス。,CO05_BU17_16
175,2,Composition,,cor:Entity_ Party,bus:Entity Party,,bus:Accountant,0..*,Information about the relevant external accountant,cor,bus:entityPartyAccountant,【会計事務所情報】,関連する外部会計事務所に関する情報。,CO05_BU17_17
176,2,Composition,,cor:Entity_ Party,bus:Entity Party,,bus:Reporting Calendar,0..*,A tool to collect the periods used to summarise results from transactions.,cor,bus:entityPartyReportingCalendar,【報告カレンダー】,取引の結果をまとめるための期間を集めるもの。,CO05_BU17_18
484,1,Class,,cor:Entry_ Detail,,,,0..*,Parent for entry detail,cor,cor:entryDetail,【仕訳明細】,仕訳明細の親タグ。,CO14
486,2,Attribute,PK,cor:Entry_ Detail,cor:Detail_ Line Number Counter,Decimal,,0..1,Unique reference for the line - a numeric counter,cor,cor:detailLineNumberCounter,明細行番号カウンタ,明細行の一意なリファレンス　　カウンタ,CO14_01
487,2,Attribute,,cor:Entry_ Detail,cor:Detail_ Line Number,String,,0..1,Identifier for a particular entry detail,cor,cor:detailLineNumber,明細行番号,仕訳明細の識別子。,CO14_02
488,2,Attribute,,cor:Entry_ Detail,cor:Detail_ Posting Date,Date Time,,0..1,"At the detail level, this represents the accounting significance date. No matter what date the document is received, entered, or posted, this signifies the accounting date of the entry. If you want to see the financial results for March 5, 2002 and this entry is given that date, the entry will be part of the results for March 5, 2002. This is different from the postedDate found at the entryHeader level. If you want the accounting significance to be a particular date, it goes here. A single entry could represent multiple dates, but would only be posted on one date.",cor,cor:detailPostingDate,転記日付,明細レベルで、会計上意義のある日付を示す。ドキュメントの受領、入力、転記の日付に関わらず、仕訳が会計処理された日付を示す。2002.03.05の財務結果を見たいときに、ここにその日付がある場合は、この明細は2002.03.05の結果の一部である。これは、entryHeaderにあるpostedDateとは異なる。特定の日付を会計上意義のある日付にしたいなら、ここに記述する。ひとつの仕訳が複数の日付をあらわせるが、ひとつの日でのみ転記される。,CO14_03
489,2,Attribute,,cor:Entry_ Detail,bus:Detail_ Memo Line,Boolean,,0..1,A boolean like entry that indicates whether an entryDetail line has been provided solely to provide additional details and that tools should not consider the amount in postings.,cor,bus:detailMemoLine,メモ行フラグ,明細行が単に追加の詳細を与えるものであり、転記金額に含めるべきでないことを示すブール値。,CO14_BU30_04
