sequence,level,property_type,identifier,class_term,property_term,representation_term,associated_class,multiplicity,definition,module,element,label_local,definition_local,id
122,1,Class,,btx:Withholding_ Tax,,,,0..*,Tax withheld by the payer at the time of payment and remitted to a tax authority on behalf of the payee.,btx,btx:withholdingTax,【源泉徴収税】,支払時に支払者が受取人に代わって控除し、税務当局へ納付する税を表す抽象クラス。,BT16
124,2,Attribute,,btx:Withholding_ Tax,btx:Tax Authority,String,,0..1,Name of the relevant tax authority,btx,btx:taxAuthority,課税庁,関係する課税庁の名前。,BT16_BT11_01
125,2,Attribute,,btx:Withholding_ Tax,btx:Tax Table Code,String,,0..1,Tax table code used by the relevant tax authority,btx,btx:taxTableCode,税率表コード,関係する課税庁で使用される税率表のコード。,BT16_BT11_02
126,2,Attribute,,btx:Withholding_ Tax,btx:Tax Description,String,,0..1,Description of tax authority,btx,btx:taxDescription,課税庁説明,課税庁の説明。,BT16_BT11_03
127,2,Attribute,,btx:Withholding_ Tax,btx:Amount of Tax,Monetary,,0..1,Amount of taxes,btx,btx:amountOfTax,税額,税額。,BT16_BT11_04
128,2,Attribute,,btx:Withholding_ Tax,btx:Basis for Taxation,Monetary,,0..1,Basis for taxation,btx,btx:basisForTaxation,課税基準,課税基準。,BT16_BT11_05
129,2,Attribute,,btx:Withholding_ Tax,btx:Tax Percentage Rate,Pure,,0..1,Percent rate for VAT or other taxes normally a number between 0 and 1.0 - e.g. 50% is represented as 0.5,btx,btx:taxPercentageRate,税率,"VAT(物品税)またはその他の税のパーセント比率。
0から1.0の間の値。たとえば50%は0.5とあらわす。",BT16_BT11_06
130,2,Attribute,,btx:Withholding_ Tax,btx:Tax Category,String,,0..1,A class or category of taxes,btx,btx:taxCategory,税区分,税のクラス又はカテゴリ。,BT16_BT11_07
131,2,Attribute,,btx:Withholding_ Tax,btx:Tax Category Code,Code,,0..1,"UNTDED 5153 Duty or tax or fee category code. Code specifying the category of duty, tax, or fee.",btx,btx:taxCategoryCode,税・関税・手数料区分コード,税・関税・手数料の区分を指定するコード（UNTDED 5153）。,BT16_BT11_08
132,2,Attribute,,btx:Withholding_ Tax,btx:Tax Comment/Exemption Reason,String,,0..1,Additional text/code for exemption reasons or other comments.,btx,btx:taxCommentExemptionReason,税コメント/免税理由,免税理由やその他のコメントのための、追加の文またはコード。,BT16_BT11_09
133,2,Composition,,btx:Withholding_ Tax,,,taf:Tax_ Multicurrency,0..1,Class to provide additional information related to home currencies that differ from original currencies and related exchange rates - typically this will be used to record exchange rates and amounts in currencies and/or on dates other than those of the original transaction. This class allows recording of exchange rates using a third currency as a triangulation currency. This is often EUR but is not restricted to being so. This class may be repeated as many times as necessary to record amounts in foreign currencies on the same or different dates.,btx,taf:taxMulticurrency,【多通貨明細】,"原取引時の通貨と異なる、自国通貨と換算レートに関する追加情報のクラス。－現在および原取引時の、換算レートおよび金額の記録に使用される。
トライアンギュレーション通貨としての第三通貨の換算レートを記録できる。EURの場合が多いがそれに限らない。この構造は、同日または異なる日の外貨での金額を記録する必要がある限り、繰り返し指定可能。",BT16_TA11_10
81,1,Class,,bus:Accountant,,,,0..*,Information about the relevant external accountant,bus,bus:accountant,【会計事務所情報】,関連する外部会計事務所に関する情報。,BU10
82,2,Attribute,,bus:Accountant,bus:Accountant Name,String,,0..1,Name of the accountant,bus,bus:accountantName,会計事務所名,会計事務所の名前。,BU10_01
83,2,Attribute,,bus:Accountant,bus:Accountant Type of Engagement,Token,,0..1,"Type of engagement being performed by external accountant. Enumerated as: audit, review, compilation, tax, other.",bus,bus:accountantTypeOfEngagement,契約種別,"外部会計事務所によって実行される契約の種別。
[設定値のリスト]
(audit：監査)、(review：検査)、(compilation：帳簿作成)、(tax：税)、(other：その他)",BU10_02
84,2,Attribute,,bus:Accountant,bus:Accountant Type of Engagement Description,String,,0..1,Free format description of the type of engagement,bus,bus:accountantTypeOfEngagementDescription,契約種別説明,契約種別の説明。,BU10_03
85,2,Composition,,bus:Accountant,,,bus:Address,0..*,Class which contains accountant address information.,bus,bus:address,【会計事務所住所】,会計事務所の住所情報を含むクラス。,BU10_04
86,2,Composition,,bus:Accountant,,,bus:Contact,0..*,Accountant Contact Information Class,bus,bus:contact,【会計事務所担当者情報】,会計事務所の担当者情報のクラス。,BU10_05
74,1,Class,,bus:Accounting Method,,,,0..*,Class for identifying the methods of accounting used by the entity for different reporting purposes,bus,bus:accountingMethod,【会計処理方法】,異なる報告目的に応じて事業体が使用する会計処理方法を識別するためのクラス。,BU09
75,2,Attribute,,bus:Accounting Method,bus:Code,Token,,0..1,"For this entity, the method of accounting represented - from: accrual, cash, modified cash, modified accrual, encumbrance, special methods, hybrid methods, other",bus,bus:code,会計処理方法,"事業体の会計処理方法を表す。発生基準、現金基準、修正現金基準、修正発生基準、債務基準、特別な方法、混合方法、その他
[設定値のリスト]
(accrual：発生基準)、(cash：現金基準)、(modified cash：修正現金基準)、(modified accrual：修正発生基準)、(encumbrance：債務基準)、(special methods：特別な方法)、(hybrid methods：混合方法)、(other：その他)",BU09_01
76,2,Attribute,,bus:Accounting Method,bus:Description,String,,0..1,Free format description of the accounting method,bus,bus:description,会計処理方法説明,会計処理方法の説明。,BU09_02
77,2,Attribute,,bus:Accounting Method,bus:Purpose,Token,,0..1,"For this entity, the reporting purpose represented - from book, tax, management, statutory, other",bus,bus:purpose,会計処理方法目的,"事業体の報告の目的を表す。帳簿、税、管理、スタチュトリ、その他から選択する。
[設定値のリスト]
(book：帳簿)、(tax：税)、(management：管理)、(statutory：スタチュトリ)、(other：その他)",BU09_03
78,2,Attribute,,bus:Accounting Method,bus:Purpose Description,String,,0..1,Free format description of the accounting method purpose,bus,bus:purposeDescription,会計処理方法目的説明,会計処理方法の目的の説明。,BU09_04
79,2,Attribute,,bus:Accounting Method,bus:Start Date,Date Time,,0..1,Accounting Method Start Date,bus,bus:startDate,会計処理方法開始日付,会計処理方法の開始日。,BU09_05
80,2,Attribute,,bus:Accounting Method,bus:End Date,Date Time,,0..1,Accounting Method End Date,bus,bus:endDate,会計処理方法終了日付,会計処理方法の終了日。,BU09_06
30,1,Class,,bus:Address,,,,0..*,Class which contains address information.,bus,bus:address,【住所】,住所情報。,BU06
31,2,Attribute,,bus:Address,bus:Address Name,String,,0..1,Address Name,bus,bus:addressName,住所名,住所の名前。,BU06_01
32,2,Attribute,,bus:Address,bus:Address Description,String,,0..1,Address Description,bus,bus:addressDescription,住所説明,住所の説明。,BU06_02
33,2,Attribute,,bus:Address,bus:Address Purpose,String,,0..1,Address Purpose,bus,bus:addressPurpose,住所目的,住所の目的。,BU06_03
34,2,Attribute,,bus:Address,bus:Location ID,String,,0..1,A code used to identify the location and to associate it with contacts and transactions,bus,bus:locationId,所在地識別子,所在地を識別したり、窓口や取引と関係付けるコード。,BU06_04
35,2,Attribute,,bus:Address,bus:Building Number,String,,0..1,Building Number,bus,bus:buildingNumber,住所建物番号,建物番号。,BU06_05
36,2,Attribute,,bus:Address,bus:Street,String,,0..1,Street address,bus,bus:street,住所通り,住所の通り。,BU06_06
37,2,Attribute,,bus:Address,bus:Address Detail,String,,0..1,Address Detail,bus,bus:addressDetail,住所詳細,住所詳細。,BU06_07
38,2,Attribute,,bus:Address,bus:City,String,,0..1,City,bus,bus:city,住所都市,住所の都市。,BU06_08
39,2,Attribute,,bus:Address,bus:State or Province,String,,0..1,"State, province or region",bus,bus:stateOrProvince,住所州,住所の州や地方。,BU06_09
40,2,Attribute,,bus:Address,bus:Country,String,,0..1,Country,bus,bus:country,住所国,住所の国。,BU06_10
