Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance
2021-07-10,家賃支払い,10A100020,現金及び預金,50,福岡 北九州,,,0,600000,10E200720,地代家賃,,,,,65248734
2021-07-10,電話代,10A100020,現金及び預金,50,福岡 北九州,,,0,158107,10E200180,通信費,,,,,65090627
2021-07-10,電話代,10E200180,通信費,,,,,158107,0,10A100020,現金及び預金,50,福岡 北九州,,,3959914
2021-07-10,家賃支払い,10E200720,地代家賃,,,,,600000,0,10A100020,現金及び預金,50,福岡 北九州,,,11346000
2021-07-10,有線,10B100630,未払金,,,,,0,6000,10E201270,雑費,,,,,76198558
2021-07-10,警備料,10B100630,未払金,,,,,0,42858,10E201270,雑費,,,,,76241416
2021-07-10,有線,10E201270,雑費,,,,,6000,0,10B100630,未払金,,,,,1454072
2021-07-10,警備料,10E201270,雑費,,,,,42858,0,10B100630,未払金,,,,,1496930
2021-07-10,家賃支払い,10A100020,現金及び預金,10,北海道 駅前,,,0,320000,10E200720,地代家賃,,,,,64770627
2021-07-10,電話代,10A100020,現金及び預金,10,北海道 駅前,,,0,155351,10E200180,通信費,,,,,64615276
2021-07-10,電話代,10E200180,通信費,,,,,155351,0,10A100020,現金及び預金,10,北海道 駅前,,,4115265
2021-07-10,家賃支払い,10E200720,地代家賃,,,,,320000,0,10A100020,現金及び預金,10,北海道 駅前,,,11666000
2021-07-10,JR代,10A100020,現金及び預金,,,,,0,78074,10E201230,旅費及び交通費,,,,,64537202
2021-07-10,JR代,10E201230,旅費及び交通費,,,,,78074,0,10A100020,現金及び預金,,,,,3496454
2021-07-10,家賃支払,10A100020,現金及び預金,40,三菱東京 梅田,,,0,840000,10E200720,地代家賃,,,,,63697202
2021-07-10,家賃支払,10E200720,地代家賃,,,,,840000,0,10A100020,現金及び預金,40,三菱東京 梅田,,,12506000
2021-07-10,有線,10B100630,未払金,,,,,0,5000,10E201270,雑費,,,,,76246416
2021-07-10,警備料,10B100630,未払金,,,,,0,34286,10E201270,雑費,,,,,76280702
2021-07-10,有線,10E201270,雑費,,,,,5000,0,10B100630,未払金,,,,,1501930
2021-07-10,警備料,10E201270,雑費,,,,,34286,0,10B100630,未払金,,,,,1536216
2021-07-10,源泉税支払,10A100020,現金及び預金,20,みずほ 本店,,,0,585612,10B100690,預り金,3,源泉税,,,63111590
2021-07-10,住民税支払,10A100020,現金及び預金,20,みずほ 本店,,,0,295800,10B100690,預り金,2,住民税,,,62815790
2021-07-10,源泉税支払,10B100690,預り金,3,源泉税,,,585612,0,10A100020,現金及び預金,20,みずほ 本店,,,1981258
2021-07-10,住民税支払,10B100690,預り金,2,住民税,,,295800,0,10A100020,現金及び預金,20,みずほ 本店,,,1685458
2021-07-10,電話代,10A100020,現金及び預金,30,三井 名古屋,,,0,83624,10E200180,通信費,,,,,62732166
2021-07-10,電話代,10E200180,通信費,,,,,83624,0,10A100020,現金及び預金,30,三井 名古屋,,,4198889
2021-07-10,7月10日伝票No256株式会社 ミナミ,10A100020,現金及び預金,30,三井 名古屋,,,867720,0,10A100090,売掛金,19,㈱ﾐﾅﾐ,,,63599886
2021-07-10,7月10日伝票No256株式会社 ミナミ,10A100090,売掛金,19,㈱ﾐﾅﾐ,,,0,867720,10A100020,現金及び預金,30,三井 名古屋,,,8060880354
2021-07-10,7月10日伝票No256株式会社 ミナミ,10A100090,売掛金,19,㈱ﾐﾅﾐ,,,0,735,10E200690,支払手数料,,,,,8060879619
2021-07-10,7月10日伝票No256株式会社 ミナミ,10E200690,支払手数料,,,,,735,0,10A100090,売掛金,19,㈱ﾐﾅﾐ,,,36642
2021-07-10,7月10日伝票No257かめだデパート,10A100060,受取手形,,,,,6024279,0,10A100090,売掛金,28,かめだﾃﾞﾊﾟｰﾄ,,,124769715
2021-07-10,7月10日伝票No257かめだデパート,10A100090,売掛金,28,かめだﾃﾞﾊﾟｰﾄ,,,0,6024279,10A100060,受取手形,,,,,8054855340
2021-07-10,7月10日伝票No475株式会社 チェック,10A100090,売掛金,3,㈱ﾁｪｯｸ,,,0,774975,10B100040,買掛金,3,㈱ﾁｪｯｸ,,,8054080365
2021-07-10,7月10日伝票No475株式会社 チェック,10B100040,買掛金,3,㈱ﾁｪｯｸ,,,774975,0,10A100090,売掛金,3,㈱ﾁｪｯｸ,,,246816329
2021-07-10,7月10日伝票No497株式会社 藤田東京本社,10A100020,現金及び預金,20,みずほ 本店,,,8362017,0,10A100090,売掛金,14,㈱藤田,,,71961903
2021-07-10,7月10日伝票No497株式会社 藤田東京本社,10A100090,売掛金,14,㈱藤田,,,0,8362017,10A100020,現金及び預金,20,みずほ 本店,,,8045718348
2021-07-10,7月10日伝票No497株式会社 藤田東京本社,10A100090,売掛金,14,㈱藤田,,,0,840,10E200690,支払手数料,,,,,8045717508
2021-07-10,7月10日伝票No497株式会社 藤田東京本社,10E200690,支払手数料,,,,,840,0,10A100090,売掛金,14,㈱藤田,,,37482
2021-07-10,7月10日伝票No170株式会社 チェック,10B100030,支払手形,,,,,0,2382263,10B100040,買掛金,3,㈱ﾁｪｯｸ,,,35158779
2021-07-10,7月10日伝票No170株式会社 チェック,10B100040,買掛金,3,㈱ﾁｪｯｸ,,,2382263,0,10B100030,支払手形,,,,,244434066
2021-07-10,7月10日伝票No171株式会社 山下,10A100020,現金及び預金,20,みずほ 本店,,,0,406425,10B100040,買掛金,8,㈱山下,,,71555478
2021-07-10,7月10日伝票No171株式会社 山下,10B100040,買掛金,8,㈱山下,,,406425,0,10A100020,現金及び預金,20,みずほ 本店,,,244027641
2021-07-10,家賃支払,10A100020,現金及び預金,20,みずほ 本店,,,0,1260000,10E200720,地代家賃,,,,,70295478
2021-07-10,家賃支払,10E200720,地代家賃,,,,,1260000,0,10A100020,現金及び預金,20,みずほ 本店,,,13766000
2021-07-11,旅費,10A100020,現金及び預金,,,,,0,34953,10E201230,旅費及び交通費,,,,,70260525
2021-07-11,旅費,10A100020,現金及び預金,,,,,0,27334,10E201230,旅費及び交通費,,,,,70233191
2021-07-11,旅費,10A100020,現金及び預金,,,,,0,55912,10E201230,旅費及び交通費,,,,,70177279
2021-07-11,旅費,10E201230,旅費及び交通費,,,,,34953,0,10A100020,現金及び預金,,,,,3531407
2021-07-11,旅費,10E201230,旅費及び交通費,,,,,27334,0,10A100020,現金及び預金,,,,,3558741
2021-07-11,旅費,10E201230,旅費及び交通費,,,,,55912,0,10A100020,現金及び預金,,,,,3614653
2021-07-11,引き出し,10A100020,現金及び預金,,,,,2000000,0,10A100020,現金及び預金,1,みずほ銀行,,,72177279
2021-07-11,引き出し,10A100020,現金及び預金,1,みずほ銀行,,,0,2000000,10A100020,現金及び預金,,,,,70177279
2021-07-11,トイレットペーパー代,10A100020,現金及び預金,,,,,0,760,10E201270,雑費,,,,,70176519
2021-07-11,洗剤代,10A100020,現金及び預金,,,,,0,805,10E201270,雑費,,,,,70175714
2021-07-11,トイレットペーパー代,10E201270,雑費,,,,,760,0,10A100020,現金及び預金,,,,,1536976
2021-07-11,洗剤代,10E201270,雑費,,,,,805,0,10A100020,現金及び預金,,,,,1537781
2021-07-12,香典代,10A100020,現金及び預金,,,,,0,10000,10E200150,交際費,,,,,70165714
2021-07-12,香典代,10E200150,交際費,,,,,10000,0,10A100020,現金及び預金,,,,,1165233
2021-07-12,旅費,10A100020,現金及び預金,,,,,0,59870,10E201230,旅費及び交通費,,,,,70105844
2021-07-12,旅費,10E201230,旅費及び交通費,,,,,59870,0,10A100020,現金及び預金,,,,,3674523
2021-07-12,食事代 トン吉4名,10A100020,現金及び預金,,,,,0,8690,10E200150,交際費,,,,,70097154
2021-07-12,食事代 トン吉4名,10E200150,交際費,,,,,8690,0,10A100020,現金及び預金,,,,,1173923
2021-07-12,旅費,10A100020,現金及び預金,,,,,0,20500,10E201230,旅費及び交通費,,,,,70076654
2021-07-12,旅費,10E201230,旅費及び交通費,,,,,20500,0,10A100020,現金及び預金,,,,,3695023
2021-07-14,手土産代 阿部商店,10A100020,現金及び預金,,,,,0,1575,10E200150,交際費,,,,,70075079
2021-07-14,手土産代 阿部商店,10E200150,交際費,,,,,1575,0,10A100020,現金及び預金,,,,,1175498
2021-07-14,高速代,10A100020,現金及び預金,,,,,0,760,10E201120,車両費,,,,,70074319
2021-07-14,駐車代,10A100020,現金及び預金,,,,,0,805,10E201120,車両費,,,,,70073514
2021-07-14,高速代,10E201120,車両費,,,,,760,0,10A100020,現金及び預金,,,,,1772275
2021-07-14,駐車代,10E201120,車両費,,,,,805,0,10A100020,現金及び預金,,,,,1773080
2021-07-14,ゴルフプレー代,10A100020,現金及び預金,,,,,0,7900,10E200150,交際費,,,,,70065614
2021-07-14,ゴルフプレー代,10E200150,交際費,,,,,7900,0,10A100020,現金及び預金,,,,,1183398
2021-07-15,7月15日伝票No262阿部商事株式会社,10A100020,現金及び預金,20,みずほ 本店,,,1142617,0,10A100090,売掛金,13,阿部商事㈱,,,71208231
2021-07-15,7月15日伝票No262阿部商事株式会社,10A100090,売掛金,13,阿部商事㈱,,,0,1142617,10A100020,現金及び預金,20,みずほ 本店,,,8044574891
2021-07-15,7月15日伝票No263株式会社 久城商事,10A100020,現金及び預金,40,三菱東京 梅田,,,798435,0,10A100090,売掛金,20,㈱久城商事,,,72006666
2021-07-15,7月15日伝票No263株式会社 久城商事,10A100090,売掛金,20,㈱久城商事,,,0,798435,10A100020,現金及び預金,40,三菱東京 梅田,,,8043776456
2021-07-15,7月15日伝票No263株式会社 久城商事,10A100090,売掛金,20,㈱久城商事,,,0,315,10E200690,支払手数料,,,,,8043776141
2021-07-15,7月15日伝票No263株式会社 久城商事,10E200690,支払手数料,,,,,315,0,10A100090,売掛金,20,㈱久城商事,,,37797
2021-07-15,7月15日伝票No172株式会社 Y2,10A100020,現金及び預金,20,みずほ 本店,,,0,6139435,10B100040,買掛金,1,㈱Y2,,,65867231
2021-07-15,7月15日伝票No172株式会社 Y2,10B100040,買掛金,1,㈱Y2,,,6139435,0,10A100020,現金及び預金,20,みずほ 本店,,,237888206
2021-07-15,会費,10A100020,現金及び預金,,,,,0,20000,10E201140,諸会費,,,,,65847231
2021-07-15,会費,10E201140,諸会費,,,,,20000,0,10A100020,現金及び預金,,,,,368000
2021-07-15,会費,10A100020,現金及び預金,40,三菱東京 梅田,,,0,24000,10E201140,諸会費,,,,,65823231
2021-07-15,会費,10E201140,諸会費,,,,,24000,0,10A100020,現金及び預金,40,三菱東京 梅田,,,392000
2021-07-15,JR代,10A100020,現金及び預金,,,,,0,7500,10E201230,旅費及び交通費,,,,,65815731
2021-07-15,JR代,10E201230,旅費及び交通費,,,,,7500,0,10A100020,現金及び預金,,,,,3702523
2021-07-15,ガソリン代,10A100020,現金及び預金,,,,,0,14000,10E201120,車両費,,,,,65801731
2021-07-15,ガソリン代,10E201120,車両費,,,,,14000,0,10A100020,現金及び預金,,,,,1787080
2021-07-15,7月給与その他 0060 パート･アルバイト,10A100020,現金及び預金,,,,,0,351930,10E200520,雑給,,,,,65449801
2021-07-15,7月給与その他 0060 パート･アルバイト,10B100690,預り金,3,源泉税,,,0,860,10E200520,雑給,,,,,1686318
2021-07-15,7月給与その他 0060 パート･アルバイト,10B100690,預り金,9,その他,,,0,11635,10E200520,雑給,,,,,1697953
2021-07-15,7月給与その他 0060 パート･アルバイト,10E200520,雑給,,,,,351930,0,10A100020,現金及び預金,,,,,1259932
2021-07-15,7月給与その他 0060 パート･アルバイト,10E200520,雑給,,,,,860,0,10B100690,預り金,3,源泉税,,,1260792
2021-07-15,7月給与その他 0060 パート･アルバイト,10E200520,雑給,,,,,11635,0,10B100690,預り金,9,その他,,,1272427
2021-07-15,7月15日伝票No258五越株式会社,10A100020,現金及び預金,50,福岡 北九州,,,1549199,0,10A100090,売掛金,1,五越㈱,,,66999000
2021-07-15,7月15日伝票No258五越株式会社,10A100090,売掛金,1,五越㈱,,,0,1549199,10A100020,現金及び預金,50,福岡 北九州,,,8042226942
2021-07-15,7月15日伝票No258五越株式会社,10A100090,売掛金,1,五越㈱,,,0,840,10E200690,支払手数料,,,,,8042226102
2021-07-15,7月15日伝票No258五越株式会社,10E200690,支払手数料,,,,,840,0,10A100090,売掛金,1,五越㈱,,,38637
2021-07-15,7月15日伝票No259株式会社 エントリー,10A100020,現金及び預金,30,三井 名古屋,,,748719,0,10A100090,売掛金,6,㈱ｴﾝﾄﾘｰ,,,67747719
2021-07-15,7月15日伝票No259株式会社 エントリー,10A100090,売掛金,6,㈱ｴﾝﾄﾘｰ,,,0,748719,10A100020,現金及び預金,30,三井 名古屋,,,8041477383
2021-07-15,7月15日伝票No259株式会社 エントリー,10A100090,売掛金,6,㈱ｴﾝﾄﾘｰ,,,0,840,10E200690,支払手数料,,,,,8041476543
2021-07-15,7月15日伝票No259株式会社 エントリー,10E200690,支払手数料,,,,,840,0,10A100090,売掛金,6,㈱ｴﾝﾄﾘｰ,,,39477
2021-07-15,7月15日伝票No260タワー株式会社,10A100020,現金及び預金,40,三菱東京 梅田,,,783396,0,10A100090,売掛金,8,ﾀﾜｰ㈱,,,68531115
2021-07-15,7月15日伝票No260タワー株式会社,10A100090,売掛金,8,ﾀﾜｰ㈱,,,0,783396,10A100020,現金及び預金,40,三菱東京 梅田,,,8040693147
2021-07-15,7月15日伝票No260タワー株式会社,10A100090,売掛金,8,ﾀﾜｰ㈱,,,0,840,10E200690,支払手数料,,,,,8040692307
2021-07-15,7月15日伝票No260タワー株式会社,10E200690,支払手数料,,,,,840,0,10A100090,売掛金,8,ﾀﾜｰ㈱,,,40317
2021-07-15,7月15日伝票No261高橋物産株式会社,10A100020,現金及び預金,40,三菱東京 梅田,,,782779,0,10A100090,売掛金,9,高橋物産㈱,,,69313894
2021-07-15,7月15日伝票No261高橋物産株式会社,10A100090,売掛金,9,高橋物産㈱,,,0,782779,10A100020,現金及び預金,40,三菱東京 梅田,,,8039909528
2021-07-15,7月15日伝票No261高橋物産株式会社,10A100090,売掛金,9,高橋物産㈱,,,0,840,10E200690,支払手数料,,,,,8039908688
2021-07-15,7月15日伝票No261高橋物産株式会社,10E200690,支払手数料,,,,,840,0,10A100090,売掛金,9,高橋物産㈱,,,41157
2021-07-16,飲食代 ダイニング彩4名,10A100020,現金及び預金,,,,,0,17461,10E200150,交際費,,,,,69296433
2021-07-16,飲食代 スナック箱船4名,10A100020,現金及び預金,,,,,0,31305,10E200150,交際費,,,,,69265128
2021-07-16,飲食代 ダイニング彩4名,10E200150,交際費,,,,,17461,0,10A100020,現金及び預金,,,,,1200859
2021-07-16,飲食代 スナック箱船4名,10E200150,交際費,,,,,31305,0,10A100020,現金及び預金,,,,,1232164
2021-07-16,ガソリン代,10A100020,現金及び預金,,,,,0,3210,10E201120,車両費,,,,,69261918
2021-07-16,ガソリン代,10E201120,車両費,,,,,3210,0,10A100020,現金及び預金,,,,,1790290
2021-07-16,ダスキン代,10A100020,現金及び預金,,,,,0,16500,10E201270,雑費,,,,,69245418
2021-07-16,ダスキン代,10E201270,雑費,,,,,16500,0,10A100020,現金及び預金,,,,,1554281
2021-07-16,旅費,10A100020,現金及び預金,,,,,0,3500,10E201230,旅費及び交通費,,,,,69241918
2021-07-16,旅費,10E201230,旅費及び交通費,,,,,3500,0,10A100020,現金及び預金,,,,,3706023
2021-07-16,高速代,10A100020,現金及び預金,,,,,0,3381,10E201120,車両費,,,,,69238537
2021-07-16,ガソリン代,10A100020,現金及び預金,,,,,0,71429,10E201120,車両費,,,,,69167108
2021-07-16,高速代,10E201120,車両費,,,,,3381,0,10A100020,現金及び預金,,,,,1793671
2021-07-16,ガソリン代,10E201120,車両費,,,,,71429,0,10A100020,現金及び預金,,,,,1865100
2021-07-16,電話代,10A100020,現金及び預金,20,みずほ 本店,,,0,134577,10E200180,通信費,,,,,69032531
2021-07-16,電話代,10E200180,通信費,,,,,134577,0,10A100020,現金及び預金,20,みずほ 本店,,,4333466
2021-07-17,駐車代,10A100020,現金及び預金,,,,,0,800,10E201120,車両費,,,,,69031731
2021-07-17,ガソリン代,10A100020,現金及び預金,,,,,0,4456,10E201120,車両費,,,,,69027275
2021-07-17,ガソリン代,10A100020,現金及び預金,,,,,0,4015,10E201120,車両費,,,,,69023260
2021-07-17,駐車代,10E201120,車両費,,,,,800,0,10A100020,現金及び預金,,,,,1865900
2021-07-17,ガソリン代,10E201120,車両費,,,,,4456,0,10A100020,現金及び預金,,,,,1870356
2021-07-17,ガソリン代,10E201120,車両費,,,,,4015,0,10A100020,現金及び預金,,,,,1874371
2021-07-17,広告費,10B100630,未払金,,,,,0,31500,10E200050,広告宣伝費,,,,,76312202
2021-07-17,広告費,10E200050,広告宣伝費,,,,,31500,0,10B100630,未払金,,,,,539200
2021-07-18,切手代,10A100020,現金及び預金,,,,,0,16000,10E200180,通信費,,,,,69007260
2021-07-18,切手代,10E200180,通信費,,,,,16000,0,10A100020,現金及び預金,,,,,4349466
2021-07-18,社員夜食代,10B100630,未払金,,,,,0,45020,10E200140,福利厚生費,,,,,76357222
2021-07-18,社員夜食代,10E200140,福利厚生費,,,,,45020,0,10B100630,未払金,,,,,1443412
2021-07-18,ガソリン代,10A100020,現金及び預金,,,,,0,4486,10E201120,車両費,,,,,69002774
2021-07-18,ウォッシャー液他,10A100020,現金及び預金,,,,,0,1600,10E201120,車両費,,,,,69001174
2021-07-18,ガソリン代,10E201120,車両費,,,,,4486,0,10A100020,現金及び預金,,,,,1878857
2021-07-18,ウォッシャー液他,10E201120,車両費,,,,,1600,0,10A100020,現金及び預金,,,,,1880457
2021-07-18,旅費,10A100020,現金及び預金,,,,,0,45000,10E201230,旅費及び交通費,,,,,68956174
2021-07-18,旅費,10E201230,旅費及び交通費,,,,,45000,0,10A100020,現金及び預金,,,,,3751023
2021-07-18,旅費,10A100020,現金及び預金,,,,,0,9800,10E201230,旅費及び交通費,,,,,68946374
2021-07-18,旅費,10E201230,旅費及び交通費,,,,,9800,0,10A100020,現金及び預金,,,,,3760823
2021-07-19,出張旅費,10A100020,現金及び預金,,,,,0,86700,10E201230,旅費及び交通費,,,,,68859674
2021-07-19,出張旅費,10E201230,旅費及び交通費,,,,,86700,0,10A100020,現金及び預金,,,,,3847523
2021-07-19,ガソリン代,10A100020,現金及び預金,,,,,0,8540,10E201120,車両費,,,,,68851134
2021-07-19,ガソリン代,10E201120,車両費,,,,,8540,0,10A100020,現金及び預金,,,,,1888997
2021-07-19,定例ミーティング会費,10A100020,現金及び預金,,,,,0,4486,10E200150,交際費,,,,,68846648
2021-07-19,景品,10A100020,現金及び預金,,,,,0,1600,10E200150,交際費,,,,,68845048
2021-07-19,定例ミーティング会費,10E200150,交際費,,,,,4486,0,10A100020,現金及び預金,,,,,1236650
2021-07-19,景品,10E200150,交際費,,,,,1600,0,10A100020,現金及び預金,,,,,1238250
2021-07-20,残業夜食 軽減税率,10A100020,現金及び預金,,,,,0,10800,10E200140,福利厚生費,,,,,68834248
2021-07-20,残業夜食 軽減税率,10E200140,福利厚生費,,,,,10800,0,10A100020,現金及び預金,,,,,1454212
2021-07-20,広告料,10B100630,未払金,,,,,0,52500,10E200050,広告宣伝費,,,,,76409722
2021-07-20,広告料,10E200050,広告宣伝費,,,,,52500,0,10B100630,未払金,,,,,591700
2021-07-20,7月20日伝票No264株式会社 斉藤,10A100020,現金及び預金,,,,,633459,0,10A100090,売掛金,11,㈱斉藤,,,69467707
2021-07-20,7月20日伝票No264株式会社 斉藤,10A100090,売掛金,11,㈱斉藤,,,0,633459,10A100020,現金及び預金,,,,,8039275229
