JP07a,JP08a,BS04c5,JP05a,BS04c6,JP05b,JP07a_GL02_01,JP07a_GL02_03,GE03dl_01,GL05c_01,BS15c_01,JP08a_GL03_03,JP06b_BS16_01,JP06b_BS16_02,JP05a_01,JP05a_02,JP05a_03,GE05gP_01,GE05gS_01,JP02c_BS28_01,JP02c_BS28_02,JP06d_BS16_01,JP06d_BS16_02,JP05b_01,JP05b_02,JP05b_03,GE05hX_01,GE05h0_01,JP02d_BS28_01,JP02d_BS28_02,BS04c5_01,BS04c5_02,BS04c5_03,BS04c6_01,BS04c6_02,BS04c6_03
524,1,,1,,,,,,,,,,,3,Withholding Tax,sub-account,,,,,,,,,,,,,,,,,,,
524,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
524,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
524,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
524,2,,,,,,,,,,Resident Tax Payment,326,Deposits Received,,,,462300,0,00,Out of Scope,,,,,,,,,,,,,,,
524,2,,1,,,,,,,,,,,2,Resident Tax,sub-account,,,,,,,,,,,,,,,,,,,
524,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
525,,,,,,72,2021-06-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
525,1,,,,,,,,,,Wired (Cable),791,Miscellaneous Expenses,,,,5000,454,Q5,Purchase 10%,322,Accrued Expenses,,,,39286,0,00,Out of Scope,,,,,,
525,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
525,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
525,2,,,,,,,,,,Security Fee,791,Miscellaneous Expenses,,,,34286,3116,Q5,Purchase 10%,,,,,,,,,,,,,,,
525,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
526,,,,,,76,2021-06-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
526,1,,,,,,,,,,Employee Night Meal Cost,724,Employee Welfare Expenses,,,,12500,1136,Q5,Purchase 10%,322,Accrued Expenses,,,,12500,0,00,Out of Scope,,,,,,
526,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
526,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
527,,,,,,85,2021-06-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
527,1,,,,,,,,,,Telephone Cost,727,Communication Expenses,,,,76546,6958,Q5,Purchase 10%,131,Regular Savings Account,,,,76546,0,00,Out of Scope,,,,,,
527,1,,,,1,,,,,,,,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,
527,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
527,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
528,,,,,,86,2021-06-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
528,1,,,,,,,,,,Taxi Fare,726,Travel and Transportation Expenses,,,,5050,459,Q5,Purchase 10%,111,Cash,,,,5050,0,00,Out of Scope,,,,,,
528,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
528,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
529,,,,,,97,2021-06-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
529,1,,,,,,,,,,"June 10th Slip No. 233 Minami Co., Ltd.",131,Regular Savings Account,,,,876300,0,00,Out of Scope,152,Accounts Receivable,,,,876300,0,00,Out of Scope,,,,,,
529,1,,1,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,,,,,,,,,,
529,1,,,,1,,,,,,,,,,,,,,,,,,19,"Minami Co., Ltd.",sub-account,,,,,,,,,,
529,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
529,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
529,2,,,,,,,,,,"June 10th Slip No. 233 Minami Co., Ltd.",741,Payment Fees,,,,735,66,Q5,Purchase 10%,152,Accounts Receivable,,,,735,0,00,Out of Scope,,,,,,
529,2,,,,1,,,,,,,,,,,,,,,,,,19,"Minami Co., Ltd.",sub-account,,,,,,,,,,
529,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
529,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
530,,,,,,98,2021-06-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
530,1,,,,,,,,,,June 10th Slip No. 234 Kameda Department Store,150,Bills Receivable,,,,6971057,0,00,Out of Scope,152,Accounts Receivable,,,,6971057,0,00,Out of Scope,,,,,,
530,1,,,,1,,,,,,,,,,,,,,,,,,28,Kameda Department Store,sub-account,,,,,,,,,,
530,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
530,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
531,,,,,,99,2021-06-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
531,1,,,,,,,,,,"June 10th Slip No. 474 Check Co., Ltd.",312,Accounts Payable,,,,535294,0,00,Out of Scope,152,Accounts Receivable,,,,535294,0,00,Out of Scope,,,,,,
531,1,,1,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
531,1,,,,1,,,,,,,,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,
531,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
531,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
532,,,,,,100,2021-06-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
532,1,,,,,,,,,,"June 10th Slip No. 496 Fujita Tokyo Headquarters Co., Ltd.",131,Regular Savings Account,,,,8791311,0,00,Out of Scope,152,Accounts Receivable,,,,8791311,0,00,Out of Scope,,,,,,
532,1,,1,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,
532,1,,,,1,,,,,,,,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,
532,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
532,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
532,2,,,,,,,,,,"June 10th Slip No. 496 Fujita Tokyo Headquarters Co., Ltd.",741,Payment Fees,,,,840,76,Q5,Purchase 10%,152,Accounts Receivable,,,,840,0,00,Out of Scope,,,,,,
532,2,,,,1,,,,,,,,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,
532,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
532,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
533,,,,,,101,2021-06-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
533,1,,,,,,,,,,"June 10th Slip No. 155 Check Co., Ltd.",312,Accounts Payable,,,,2653685,0,00,Out of Scope,301,Bills Payable,,,,2653685,0,00,Out of Scope,,,,,,
533,1,,1,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
533,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
533,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
534,,,,,,102,2021-06-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
534,1,,,,,,,,,,"June 10th Slip No. 156 Yamashita Co., Ltd.",312,Accounts Payable,,,,350582,0,00,Out of Scope,131,Regular Savings Account,,,,350582,0,00,Out of Scope,,,,,,
534,1,,1,,,,,,,,,,,8,"Yamashita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
534,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
534,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
534,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
535,,,,,,145,2021-06-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
535,1,,,,,,,,,,Bill Due Date Check,301,Bills Payable,,,,5714131,0,00,Out of Scope,121,Current Account,,,,5714131,0,00,Out of Scope,,,,,,
535,1,,,,1,,,,,,,,,,,,,,,,,,1,Mizuho Bank,sub-account,,,,,,,,,,
535,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
535,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
536,,,,,,162,2021-06-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
536,1,,,,,,,,,,Meeting Meal Cost,734,Conference Expenses,,,,24995,2272,Q5,Purchase 10%,111,Cash,,,,24995,0,00,Out of Scope,,,,,,
536,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
536,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
537,,,,,,168,2021-06-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
537,1,,,,,,,,,,Wired (Cable),791,Miscellaneous Expenses,,,,6000,545,Q5,Purchase 10%,322,Accrued Expenses,,,,48858,0,00,Out of Scope,,,,,,
537,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
537,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
537,2,,,,,,,,,,Security Fee,791,Miscellaneous Expenses,,,,42858,3896,Q5,Purchase 10%,,,,,,,,,,,,,,,
537,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
538,,,,,,8,2021-06-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
538,1,,,,,,,,,,Meal Cost Lunch 3 People,733,Entertainment Expenses,,,,6570,597,Q5,Purchase 10%,111,Cash,,,,6570,0,00,Out of Scope,,,,,,
538,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
538,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
539,,,,,,23,2021-06-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
539,1,,,,,,,,,,Travel Expenses,726,Travel and Transportation Expenses,,,,30000,2727,Q5,Purchase 10%,111,Cash,,,,98001,0,00,Out of Scope,,,,,,
539,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
539,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
539,2,,,,,,,,,,Travel Expenses,726,Travel and Transportation Expenses,,,,28381,2580,Q5,Purchase 10%,,,,,,,,,,,,,,,
539,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
539,3,,,,,,,,,,Travel Expenses,726,Travel and Transportation Expenses,,,,39620,3601,Q5,Purchase 10%,,,,,,,,,,,,,,,
539,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
540,,,,,,87,2021-06-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
540,1,,,,,,,,,,Travel Expenses,726,Travel and Transportation Expenses,,,,10500,954,Q5,Purchase 10%,111,Cash,,,,10500,0,00,Out of Scope,,,,,,
540,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
540,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
541,,,,,,88,2021-06-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
541,1,,,,,,,,,,JR,726,Travel and Transportation Expenses,,,,11000,1000,Q5,Purchase 10%,111,Cash,,,,11000,0,00,Out of Scope,,,,,,
541,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
541,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
542,,,,,,158,2021-06-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
542,1,,,,,,,,,,Business Trip Expense,726,Travel and Transportation Expenses,,,,22000,2000,Q5,Purchase 10%,111,Cash,,,,22000,0,00,Out of Scope,,,,,,
542,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
542,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
543,,,,,,7,2021-06-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
543,1,,,,,,,,,,Mealing izakaya Otawa,733,Entertainment Expenses,,,,7562,687,Q5,Purchase 10%,111,Cash,,,,33266,0,00,Out of Scope,,,,,,
543,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
543,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
543,2,,,,,,,,,,Food and drink fee Snack Rinrin,733,Entertainment Expenses,,,,25704,2336,Q5,Purchase 10%,,,,,,,,,,,,,,,
543,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
544,,,,,,159,2021-06-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
544,1,,,,,,,,,,Taxi Fare,726,Travel and Transportation Expenses,,,,7420,674,Q5,Purchase 10%,111,Cash,,,,7420,0,00,Out of Scope,,,,,,
544,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
544,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
545,,,,,,73,2021-06-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
545,1,,,,,,,,,,Food and Beverage Cost Hana 3 People,733,Entertainment Expenses,,,,11430,1039,Q5,Purchase 10%,111,Cash,,,,11430,0,00,Out of Scope,,,,,,
545,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
545,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
545,2,,,,,,,,,,Battery Cost,791,Miscellaneous Expenses,,,,463,42,Q5,Purchase 10%,111,Cash,,,,463,0,00,Out of Scope,,,,,,
545,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
545,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
546,,,,,,143,2021-06-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
546,1,,,,,,,,,,Gasoline Cost,740,Vehicle Expenses,,,,7248,658,Q5,Purchase 10%,111,Cash,,,,7248,0,00,Out of Scope,,,,,,
546,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
546,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
547,,,,,,150,2021-06-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
547,1,,,,,,,,,,Souvenirs,733,Entertainment Expenses,,,,14625,1329,Q5,Purchase 10%,111,Cash,,,,14625,0,00,Out of Scope,,,,,,
547,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
547,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
548,,,,,,151,2021-06-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
548,1,,,,,,,,,,Meal Cost Okonomiyaki Yaki Yaki 4 People,733,Entertainment Expenses,,,,6496,590,Q5,Purchase 10%,111,Cash,,,,29973,0,00,Out of Scope,,,,,,
548,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
548,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
548,2,,,,,,,,,,Food and Beverage Cost Hub Bar Joy 4 People,733,Entertainment Expenses,,,,23477,2134,Q5,Purchase 10%,,,,,,,,,,,,,,,
548,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
549,,,,,,152,2021-06-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
549,1,,,,,,,,,,Meal Cost,733,Entertainment Expenses,,,,7308,664,Q5,Purchase 10%,111,Cash,,,,7308,0,00,Out of Scope,,,,,,
549,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
549,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
550,,,,,,51,2021-06-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
550,1,,,,,,,,,,Gasoline Cost,740,Vehicle Expenses,,,,10929,993,Q5,Purchase 10%,111,Cash,,,,14834,0,00,Out of Scope,,,,,,
550,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
550,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
550,2,,,,,,,,,,Parking Fee,740,Vehicle Expenses,,,,762,69,Q5,Purchase 10%,,,,,,,,,,,,,,,
550,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
550,3,,,,,,,,,,Highway Toll,740,Vehicle Expenses,,,,3143,285,Q5,Purchase 10%,,,,,,,,,,,,,,,
550,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
551,,,,,,11,2021-06-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
551,1,,,,,,,,,,Highway Toll,740,Vehicle Expenses,,,,3210,291,Q5,Purchase 10%,111,Cash,,,,3210,0,00,Out of Scope,,,,,,
551,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
551,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
552,,,,,,52,2021-06-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
552,1,,,,,,,,,,Highway Toll,740,Vehicle Expenses,,,,750,68,Q5,Purchase 10%,111,Cash,,,,750,0,00,Out of Scope,,,,,,
552,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
552,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
553,,,,,,61,2021-06-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
553,1,,,,,,,,,,Telephone Cost,727,Communication Expenses,,,,169547,15413,Q5,Purchase 10%,131,Regular Savings Account,,,,169547,0,00,Out of Scope,,,,,,
553,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
553,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
553,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
554,,,,,,90,2021-06-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
554,1,,,,,,,,,,June Salary Others 0060 Part-time and Temporary Workers,721,Miscellaneous Wages,,,,279865,0,00,Out of Scope,111,Cash,,,,272337,0,00,Out of Scope,,,,,,
554,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
554,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
554,2,,,,,,,,,,June Salary Others 0060 Part-time and Temporary Workers,,,,,,,,,,326,Deposits Received,,,,7528,0,00,Out of Scope,,,,,,
554,2,,,,1,,,,,,,,,,,,,,,,,,9,Others,sub-account,,,,,,,,,,
554,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
555,,,,,,103,2021-06-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
555,1,,,,,,,,,,"June 15th Slip No. 235 Goketsu Co., Ltd.",131,Regular Savings Account,,,,5464590,0,00,Out of Scope,152,Accounts Receivable,,,,5464590,0,00,Out of Scope,,,,,,
555,1,,1,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,,,,,,,,,,
555,1,,,,1,,,,,,,,,,,,,,,,,,1,"Goketsu Co., Ltd.",sub-account,,,,,,,,,,
555,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
555,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
555,2,,,,,,,,,,"June 15th Slip No. 235 Goketsu Co., Ltd.",741,Payment Fees,,,,840,76,Q5,Purchase 10%,152,Accounts Receivable,,,,840,0,00,Out of Scope,,,,,,
555,2,,,,1,,,,,,,,,,,,,,,,,,1,"Goketsu Co., Ltd.",sub-account,,,,,,,,,,
555,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
555,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
556,,,,,,104,2021-06-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
556,1,,,,,,,,,,"June 15th Slip No. 236 Entry Co., Ltd.",131,Regular Savings Account,,,,1162012,0,00,Out of Scope,152,Accounts Receivable,,,,1162012,0,00,Out of Scope,,,,,,
556,1,,1,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,,,,,,,,,,
556,1,,,,1,,,,,,,,,,,,,,,,,,6,"Entry Co., Ltd.",sub-account,,,,,,,,,,
556,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
556,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
556,2,,,,,,,,,,"June 15th Slip No. 236 Entry Co., Ltd.",741,Payment Fees,,,,840,76,Q5,Purchase 10%,152,Accounts Receivable,,,,840,0,00,Out of Scope,,,,,,
556,2,,,,1,,,,,,,,,,,,,,,,,,6,"Entry Co., Ltd.",sub-account,,,,,,,,,,
556,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
556,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
557,,,,,,105,2021-06-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
557,1,,,,,,,,,,"June 15th Slip No. 237 Tower Co., Ltd.",131,Regular Savings Account,,,,448906,0,00,Out of Scope,152,Accounts Receivable,,,,448906,0,00,Out of Scope,,,,,,
557,1,,1,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,,,,,,,,,,
557,1,,,,1,,,,,,,,,,,,,,,,,,8,"Tower Co., Ltd.",sub-account,,,,,,,,,,
557,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
557,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
557,2,,,,,,,,,,"June 15th Slip No. 237 Tower Co., Ltd.",741,Payment Fees,,,,630,57,Q5,Purchase 10%,152,Accounts Receivable,,,,630,0,00,Out of Scope,,,,,,
557,2,,,,1,,,,,,,,,,,,,,,,,,8,"Tower Co., Ltd.",sub-account,,,,,,,,,,
557,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
557,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
558,,,,,,106,2021-06-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
558,1,,,,,,,,,,"June 15th Slip No. 238 Takahashi Trading Co., Ltd.",131,Regular Savings Account,,,,846111,0,00,Out of Scope,152,Accounts Receivable,,,,846111,0,00,Out of Scope,,,,,,
558,1,,1,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,,,,,,,,,,
558,1,,,,1,,,,,,,,,,,,,,,,,,9,"Takahashi Trading Co., Ltd.",sub-account,,,,,,,,,,
558,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
558,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
558,2,,,,,,,,,,"June 15th Slip No. 238 Takahashi Trading Co., Ltd.",741,Payment Fees,,,,735,66,Q5,Purchase 10%,152,Accounts Receivable,,,,735,0,00,Out of Scope,,,,,,
558,2,,,,1,,,,,,,,,,,,,,,,,,9,"Takahashi Trading Co., Ltd.",sub-account,,,,,,,,,,
558,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
558,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
559,,,,,,107,2021-06-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
559,1,,,,,,,,,,"June 15th Slip No. 239 Abe Trading Co., Ltd.",131,Regular Savings Account,,,,1442298,0,00,Out of Scope,152,Accounts Receivable,,,,1442298,0,00,Out of Scope,,,,,,
559,1,,1,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,
559,1,,,,1,,,,,,,,,,,,,,,,,,13,"Abe Trading Co., Ltd.",sub-account,,,,,,,,,,
559,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
559,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
560,,,,,,108,2021-06-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
560,1,,,,,,,,,,"June 15th Slip No. 240 Kujou Trading Co., Ltd.",131,Regular Savings Account,,,,1320942,0,00,Out of Scope,152,Accounts Receivable,,,,1320942,0,00,Out of Scope,,,,,,
560,1,,1,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,,,,,,,,,,
560,1,,,,1,,,,,,,,,,,,,,,,,,20,"Kujou Trading Co., Ltd.",sub-account,,,,,,,,,,
560,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
560,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
560,2,,,,,,,,,,"June 15th Slip No. 240 Kujou Trading Co., Ltd.",741,Payment Fees,,,,315,28,Q5,Purchase 10%,152,Accounts Receivable,,,,315,0,00,Out of Scope,,,,,,
560,2,,,,1,,,,,,,,,,,,,,,,,,20,"Kujou Trading Co., Ltd.",sub-account,,,,,,,,,,
560,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
560,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
561,,,,,,109,2021-06-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
561,1,,,,,,,,,,"June 15th Slip No. 157 Y2 Co., Ltd.",312,Accounts Payable,,,,6105076,0,00,Out of Scope,131,Regular Savings Account,,,,6105076,0,00,Out of Scope,,,,,,
561,1,,1,,,,,,,,,,,1,"Y2 Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
561,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
561,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
