JP07a,JP08a,BS04c5,JP05a,BS04c6,JP05b,JP07a_GL02_01,JP07a_GL02_03,GE03dl_01,GL05c_01,BS15c_01,JP08a_GL03_03,JP06b_BS16_01,JP06b_BS16_02,JP05a_01,JP05a_02,JP05a_03,GE05gP_01,GE05gS_01,JP02c_BS28_01,JP02c_BS28_02,JP06d_BS16_01,JP06d_BS16_02,JP05b_01,JP05b_02,JP05b_03,GE05hX_01,GE05h0_01,JP02d_BS28_01,JP02d_BS28_02,BS04c5_01,BS04c5_02,BS04c5_03,BS04c6_01,BS04c6_02,BS04c6_03
671,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
672,,,,,,79,2021-06-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
672,1,,,,,,,,,,保険料,752,保険料,,,,62000,0,P0,非仕入,131,普通預金,,,,62000,0,00,対象外,,,,,,
672,1,,,,1,,,,,,,,,,,,,,,,,,30,三井 名古屋,sub-account,,,,,,,,,,
672,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
672,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
673,,,,,,80,2021-06-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
673,1,,,,,,,,,,保険料支払い,752,保険料,,,,57000,0,P0,非仕入,131,普通預金,,,,57000,0,00,対象外,,,,,,
673,1,,,,1,,,,,,,,,,,,,,,,,,50,福岡 北九州,sub-account,,,,,,,,,,
673,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
673,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
674,,,,,,82,2021-06-30,2021-02-01,8,21,,,,,,,,,,,,,,,,,,,,,,,,,
674,1,,,,,,,,,,消耗品費 部門配賦,,,,,,,,,,737,消耗品費,,,,258572,0,00,対象外,,,,,,
674,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
674,2,,,,,,,,,,,737,消耗品費,,,,28442,0,00,対象外,,,,,,,,,,,,,,,
674,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
674,3,,,,,,,,,,,737,消耗品費,,,,124116,0,00,対象外,,,,,,,,,,,,,,,
674,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
674,4,,,,,,,,,,,737,消耗品費,,,,25857,0,00,対象外,,,,,,,,,,,,,,,
674,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
674,5,,,,,,,,,,,737,消耗品費,,,,62057,0,00,対象外,,,,,,,,,,,,,,,
674,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
674,6,,,,,,,,,,,737,消耗品費,,,,18100,0,00,対象外,,,,,,,,,,,,,,,
674,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
675,,,,,,84,2021-06-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
675,1,,,,,,,,,,ガソリン代,740,車両費,,,,3411,310,Q5,仕入10%,111,現金,,,,3411,0,00,対象外,,,,,,
675,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
675,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,,,,,,92,2021-06-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
676,1,,,,,,,,,,6月賞与その他 0020 営業部,713,賞与,,,,1570000,0,00,対象外,131,普通預金,,,,1246323,0,00,対象外,,,,,,
676,1,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
676,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
676,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,2,,,,,,,,,,6月賞与その他 0020 営業部,,,,,,,,,,326,預り金,,,,185182,0,00,対象外,,,,,,
676,2,,,,1,,,,,,,,,,,,,,,,,,1,保険料,sub-account,,,,,,,,,,
676,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,3,,,,,,,,,,6月賞与その他 0020 営業部,,,,,,,,,,326,預り金,,,,129075,0,00,対象外,,,,,,
676,3,,,,1,,,,,,,,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,
676,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,4,,,,,,,,,,6月賞与その他 0020 営業部,,,,,,,,,,326,預り金,,,,9420,0,00,対象外,,,,,,
676,4,,,,1,,,,,,,,,,,,,,,,,,9,その他,sub-account,,,,,,,,,,
676,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,5,,,,,,,,,,6月賞与その他 1000 札幌営業所,713,賞与,,,,660000,0,00,対象外,131,普通預金,,,,526495,0,00,対象外,,,,,,
676,5,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
676,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
676,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,6,,,,,,,,,,6月賞与その他 1000 札幌営業所,,,,,,,,,,326,預り金,,,,77070,0,00,対象外,,,,,,
676,6,,,,1,,,,,,,,,,,,,,,,,,1,保険料,sub-account,,,,,,,,,,
676,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,7,,,,,,,,,,6月賞与その他 1000 札幌営業所,,,,,,,,,,326,預り金,,,,52475,0,00,対象外,,,,,,
676,7,,,,1,,,,,,,,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,
676,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,8,,,,,,,,,,6月賞与その他 1000 札幌営業所,,,,,,,,,,326,預り金,,,,3960,0,00,対象外,,,,,,
676,8,,,,1,,,,,,,,,,,,,,,,,,9,その他,sub-account,,,,,,,,,,
676,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,9,,,,,,,,,,6月賞与その他 3000 名古屋営業所,713,賞与,,,,616000,0,00,対象外,131,普通預金,,,,492891,0,00,対象外,,,,,,
676,9,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
676,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
676,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,10,,,,,,,,,,6月賞与その他 3000 名古屋営業所,,,,,,,,,,326,預り金,,,,72997,0,00,対象外,,,,,,
676,10,,,,1,,,,,,,,,,,,,,,,,,1,保険料,sub-account,,,,,,,,,,
676,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,11,,,,,,,,,,6月賞与その他 3000 名古屋営業所,,,,,,,,,,326,預り金,,,,46416,0,00,対象外,,,,,,
676,11,,,,1,,,,,,,,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,
676,11,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,12,,,,,,,,,,6月賞与その他 3000 名古屋営業所,,,,,,,,,,326,預り金,,,,3696,0,00,対象外,,,,,,
676,12,,,,1,,,,,,,,,,,,,,,,,,9,その他,sub-account,,,,,,,,,,
676,12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,13,,,,,,,,,,6月賞与その他 4000 大阪支店,713,賞与,,,,722000,0,00,対象外,131,普通預金,,,,570872,0,00,対象外,,,,,,
676,13,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
676,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
676,13,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,14,,,,,,,,,,6月賞与その他 4000 大阪支店,,,,,,,,,,326,預り金,,,,84304,0,00,対象外,,,,,,
676,14,,,,1,,,,,,,,,,,,,,,,,,1,保険料,sub-account,,,,,,,,,,
676,14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,15,,,,,,,,,,6月賞与その他 4000 大阪支店,,,,,,,,,,326,預り金,,,,62492,0,00,対象外,,,,,,
676,15,,,,1,,,,,,,,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,
676,15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,16,,,,,,,,,,6月賞与その他 4000 大阪支店,,,,,,,,,,326,預り金,,,,4332,0,00,対象外,,,,,,
676,16,,,,1,,,,,,,,,,,,,,,,,,9,その他,sub-account,,,,,,,,,,
676,16,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,17,,,,,,,,,,6月賞与その他 5000 九州営業所,713,賞与,,,,474000,0,00,対象外,131,普通預金,,,,376270,0,00,対象外,,,,,,
676,17,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
676,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
676,17,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,18,,,,,,,,,,6月賞与その他 5000 九州営業所,,,,,,,,,,326,預り金,,,,54135,0,00,対象外,,,,,,
676,18,,,,1,,,,,,,,,,,,,,,,,,1,保険料,sub-account,,,,,,,,,,
676,18,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,19,,,,,,,,,,6月賞与その他 5000 九州営業所,,,,,,,,,,326,預り金,,,,40751,0,00,対象外,,,,,,
676,19,,,,1,,,,,,,,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,
676,19,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
676,20,,,,,,,,,,6月賞与その他 5000 九州営業所,,,,,,,,,,326,預り金,,,,2844,0,00,対象外,,,,,,
676,20,,,,1,,,,,,,,,,,,,,,,,,9,その他,sub-account,,,,,,,,,,
676,20,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
677,,,,,,93,2021-06-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
677,1,,,,,,,,,,5月分支払,322,未払金,,,,7263732,0,00,対象外,131,普通預金,,,,7263732,0,00,対象外,,,,,,
677,1,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
677,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
677,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
678,,,,,,96,2021-06-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
678,1,,,,,,,,,,警備料,791,雑費,,,,22470,2042,Q5,仕入10%,131,普通預金,,,,22470,0,00,対象外,,,,,,
678,1,,,,1,,,,,,,,,,,,,,,,,,30,三井 名古屋,sub-account,,,,,,,,,,
678,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
678,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
679,,,,,,99,2021-06-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
679,1,,,,,,,,,,運賃,731,運賃,,,,612430,55675,Q5,仕入10%,322,未払金,,,,612430,0,00,対象外,,,,,,
679,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
679,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
680,,,,,,100,2021-06-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
680,1,,,,,,,,,,会費,724,福利厚生費,,,,6000,545,Q5,仕入10%,111,現金,,,,6000,0,00,対象外,,,,,,
680,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
680,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
680,2,,,,,,,,,,保険料預かり分,326,預り金,,,,734249,0,00,対象外,131,普通預金,,,,1478176,0,00,対象外,,,,,,
680,2,,1,,,,,,,,,,,1,保険料,sub-account,,,,,,,,,,,,,,,,,,,
680,2,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
680,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
680,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
680,3,,,,,,,,,,保険料 事業主負担分,723,法定福利費,,,,111192,0,P0,非仕入,,,,,,,,,,,,,,,
680,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
680,4,,,,,,,,,,保険料 事業主負担分,723,法定福利費,,,,216077,0,P0,非仕入,,,,,,,,,,,,,,,
680,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
680,5,,,,,,,,,,保険料 事業主負担分,723,法定福利費,,,,100704,0,P0,非仕入,,,,,,,,,,,,,,,
680,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
680,6,,,,,,,,,,保険料 事業主負担分,723,法定福利費,,,,92652,0,P0,非仕入,,,,,,,,,,,,,,,
680,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
680,7,,,,,,,,,,保険料 事業主負担分,723,法定福利費,,,,147385,0,P0,非仕入,,,,,,,,,,,,,,,
680,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
680,8,,,,,,,,,,保険料 事業主負担分,723,法定福利費,,,,66245,0,P0,非仕入,,,,,,,,,,,,,,,
680,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
680,9,,,,,,,,,,児童拠出金 事業主負担分,723,法定福利費,,,,9672,0,P0,非仕入,,,,,,,,,,,,,,,
680,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
681,,,,,,115,2021-06-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
681,1,,,,,,,,,,保険料,752,保険料,,,,64500,0,P0,非仕入,131,普通預金,,,,64500,0,00,対象外,,,,,,
681,1,,,,1,,,,,,,,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,
681,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
681,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
682,,,,,,120,2021-06-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
682,1,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,904048,0,00,対象外,511,売上高,,,,904048,82186,B5,売上10%,,,,,,
682,1,,1,,,,,,,,,,,5,㈱ABC,sub-account,,,,,,,,,,,,,,,,,,,
682,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
682,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department
682,2,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,2998818,0,00,対象外,511,売上高,,,,2998818,272619,B5,売上10%,,,,,,
682,2,,1,,,,,,,,,,,25,㈱小林ﾏｰｹｯﾄ,sub-account,,,,,,,,,,,,,,,,,,,
682,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
682,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department
682,3,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,1536704,0,00,対象外,511,売上高,,,,1536704,139700,B5,売上10%,,,,,,
682,3,,1,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,,,,,,,,,,
682,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
682,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department
682,4,,,,,,,,,,6月1日～6月30日分売上,521,売上値引戻り高,,,,66560,6050,C5,売返10%,152,売掛金,,,,66560,0,00,対象外,,,,,,
682,4,,,,1,,,,,,,,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,
682,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
682,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
683,,,,,,121,2021-06-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
683,1,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,10195015,0,00,対象外,511,売上高,,,,10195015,926819,B5,売上10%,,,,,,
683,1,,1,,,,,,,,,,,12,もみじﾃﾞﾊﾟｰﾄ,sub-account,,,,,,,,,,,,,,,,,,,
683,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
683,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
683,2,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,14067110,0,00,対象外,511,売上高,,,,14067110,1278828,B5,売上10%,,,,,,
683,2,,1,,,,,,,,,,,2,今井百貨店,sub-account,,,,,,,,,,,,,,,,,,,
683,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
683,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
683,3,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,1019738,0,00,対象外,511,売上高,,,,1019738,92703,B5,売上10%,,,,,,
683,3,,1,,,,,,,,,,,30,㈱YAG,sub-account,,,,,,,,,,,,,,,,,,,
683,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
683,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
683,4,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,602808,0,00,対象外,511,売上高,,,,602808,54800,B5,売上10%,,,,,,
683,4,,1,,,,,,,,,,,24,㈱畠山商事,sub-account,,,,,,,,,,,,,,,,,,,
683,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
683,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
683,5,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,603296,0,00,対象外,511,売上高,,,,603296,54845,B5,売上10%,,,,,,
683,5,,1,,,,,,,,,,,11,㈱斉藤,sub-account,,,,,,,,,,,,,,,,,,,
683,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
683,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
683,6,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,1101380,0,00,対象外,511,売上高,,,,1101380,100125,B5,売上10%,,,,,,
683,6,,1,,,,,,,,,,,13,阿部商事㈱,sub-account,,,,,,,,,,,,,,,,,,,
683,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
683,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
683,7,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,1903676,0,00,対象外,511,売上高,,,,1903676,173061,B5,売上10%,,,,,,
683,7,,1,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,,,,,,,,,,
683,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
683,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
683,8,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,372176,0,00,対象外,511,売上高,,,,372176,33834,B5,売上10%,,,,,,
683,8,,1,,,,,,,,,,,10,(同)ｴｲﾑ商事,sub-account,,,,,,,,,,,,,,,,,,,
683,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
683,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
683,9,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,763160,0,00,対象外,511,売上高,,,,763160,69378,B5,売上10%,,,,,,
683,9,,1,,,,,,,,,,,26,佐々木販売㈱,sub-account,,,,,,,,,,,,,,,,,,,
683,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
683,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
683,10,,,,,,,,,,6月1日～6月30日分売上,521,売上値引戻り高,,,,40500,3681,C5,売返10%,152,売掛金,,,,40500,0,00,対象外,,,,,,
683,10,,,,1,,,,,,,,,,,,,,,,,,2,今井百貨店,sub-account,,,,,,,,,,
683,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
683,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
683,11,,,,,,,,,,6月1日～6月30日分売上,521,売上値引戻り高,,,,64752,5886,C5,売返10%,152,売掛金,,,,64752,0,00,対象外,,,,,,
683,11,,,,1,,,,,,,,,,,,,,,,,,12,もみじﾃﾞﾊﾟｰﾄ,sub-account,,,,,,,,,,
683,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
683,11,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
684,,,,,,122,2021-06-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
684,1,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,799276,0,00,対象外,511,売上高,,,,799276,72661,B5,売上10%,,,,,,
684,1,,1,,,,,,,,,,,27,岩下物産㈱,sub-account,,,,,,,,,,,,,,,,,,,
684,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
684,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department
684,2,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,1108544,0,00,対象外,511,売上高,,,,1108544,100776,B5,売上10%,,,,,,
684,2,,1,,,,,,,,,,,7,㈱総合経営,sub-account,,,,,,,,,,,,,,,,,,,
684,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
684,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department
684,3,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,893412,0,00,対象外,511,売上高,,,,893412,81219,B5,売上10%,,,,,,
684,3,,1,,,,,,,,,,,6,㈱ｴﾝﾄﾘｰ,sub-account,,,,,,,,,,,,,,,,,,,
684,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
684,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department
684,4,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,1472424,0,00,対象外,511,売上高,,,,1472424,133856,B5,売上10%,,,,,,
684,4,,1,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,,,,,,,,,,
684,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
684,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department
684,5,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,804060,0,00,対象外,511,売上高,,,,804060,73096,B5,売上10%,,,,,,
684,5,,1,,,,,,,,,,,19,㈱ﾐﾅﾐ,sub-account,,,,,,,,,,,,,,,,,,,
684,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
684,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department
684,6,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,504450,0,00,対象外,511,売上高,,,,504450,45859,B5,売上10%,,,,,,
684,6,,1,,,,,,,,,,,21,(同)たかだ,sub-account,,,,,,,,,,,,,,,,,,,
684,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
684,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department
684,7,,,,,,,,,,6月1日～6月30日分売上,521,売上値引戻り高,,,,23376,2125,C5,売返10%,152,売掛金,,,,23376,0,00,対象外,,,,,,
684,7,,,,1,,,,,,,,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,
684,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
684,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
685,,,,,,123,2021-06-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
685,1,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,1016210,0,00,対象外,511,売上高,,,,1016210,92382,B5,売上10%,,,,,,
685,1,,1,,,,,,,,,,,20,㈱久城商事,sub-account,,,,,,,,,,,,,,,,,,,
685,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
685,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department
685,2,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,5645572,0,00,対象外,511,売上高,,,,5645572,513233,B5,売上10%,,,,,,
685,2,,1,,,,,,,,,,,28,かめだﾃﾞﾊﾟｰﾄ,sub-account,,,,,,,,,,,,,,,,,,,
685,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
685,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department
685,3,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,908128,0,00,対象外,511,売上高,,,,908128,82557,B5,売上10%,,,,,,
685,3,,1,,,,,,,,,,,4,ﾏｰｸﾏｰｹｯﾄ,sub-account,,,,,,,,,,,,,,,,,,,
685,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
685,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department
685,4,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,2319041,0,00,対象外,511,売上高,,,,2319041,210821,B5,売上10%,,,,,,
685,4,,1,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,,,,,,,,,,
685,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
685,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department
685,5,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,859929,0,00,対象外,511,売上高,,,,859929,78175,B5,売上10%,,,,,,
685,5,,1,,,,,,,,,,,23,㈱鎌田商店,sub-account,,,,,,,,,,,,,,,,,,,
685,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
685,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department
685,6,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,746892,0,00,対象外,511,売上高,,,,746892,67899,B5,売上10%,,,,,,
685,6,,1,,,,,,,,,,,8,ﾀﾜｰ㈱,sub-account,,,,,,,,,,,,,,,,,,,
685,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
685,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department
685,7,,,,,,,,,,6月1日～6月30日分売上,152,売掛金,,,,335052,0,00,対象外,511,売上高,,,,335052,30459,B5,売上10%,,,,,,
