JP07a,JP08a,BS04c5,JP05a,BS04c6,JP05b,JP07a_GL02_01,JP07a_GL02_03,GE03dl_01,GL05c_01,BS15c_01,JP08a_GL03_03,JP06b_BS16_01,JP06b_BS16_02,JP05a_01,JP05a_02,JP05a_03,GE05gP_01,GE05gS_01,JP02c_BS28_01,JP02c_BS28_02,JP06d_BS16_01,JP06d_BS16_02,JP05b_01,JP05b_02,JP05b_03,GE05hX_01,GE05h0_01,JP02d_BS28_01,JP02d_BS28_02,BS04c5_01,BS04c5_02,BS04c5_03,BS04c6_01,BS04c6_02,BS04c6_03
417,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
417,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
418,,,,,,39,2021-05-27,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
418,1.0,,,,,,,,,,Membership Fee,10E200140,Welfare expenses,,,,13000.0,1181.0,S10,Standard 10%,10A100020,Cash and deposits,,,,13000.0,0.0,O,-,,,,,,
418,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
418,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
419,,,,,,49,2021-05-27,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
419,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,150000.0,13636.0,S10,Standard 10%,10A100020,Cash and deposits,,,,150000.0,0.0,O,-,,,,,,
419,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
419,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
419,2.0,,,,,,,,,,Vehicle Management Cost,10E201120,Vehicle expenses,,,,34200.0,3109.0,S10,Standard 10%,10A100020,Cash and deposits,,,,34200.0,0.0,O,-,,,,,,
419,2.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
419,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
419,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
420,,,,,,62,2021-05-27,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
420,1.0,,,,,,,,,,Mobile Phone Cost,10E200180,Communication expenses,,,,65404.0,5945.0,S10,Standard 10%,10A100020,Cash and deposits,,,,65404.0,0.0,O,-,,,,,,
420,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
420,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
420,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
421,,,,,,79,2021-05-27,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
421,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,3714.0,337.0,S10,Standard 10%,10A100020,Cash and deposits,,,,3714.0,0.0,O,-,,,,,,
421,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
421,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
422,,,,,,88,2021-05-27,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
422,1.0,,,,,,,,,,Newspaper Cost,10E201160,Book expenses,,,,3568.0,324.0,S10,Standard 10%,10A100020,Cash and deposits,,,,3568.0,0.0,O,-,,,,,,
422,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
422,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
423,,,,,,114,2021-05-27,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
423,1.0,,,,,,,,,,Newspaper Cost,10E201160,Book expenses,,,,2540.0,230.0,S10,Standard 10%,10A100020,Cash and deposits,,,,5404.0,0.0,O,-,,,,,,
423,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
423,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
423,2.0,,,,,,,,,,Newspaper Cost,10E201160,Book expenses,,,,2864.0,260.0,S10,Standard 10%,,,,,,,,,,,,,,,
423,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
424,,,,,,32,2021-05-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
424,1.0,,,,,,,,,,Office Supplies Expense,10E201110,Office supplies expenses,,,,3450.0,313.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,3450.0,0.0,O,-,,,,,,
424,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
424,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
425,,,,,,93,2021-05-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
425,1.0,,,,,,,,,,Maintenance Cost,10E201000,Repair and maintenance expenses,,,,17700.0,1609.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,17700.0,0.0,O,-,,,,,,
425,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
425,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
426,,,,,,159,2021-05-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
426,1.0,,,,,,,,,,JR,10E201230,Travel and transportation expenses,,,,16420.0,1492.0,S10,Standard 10%,10A100020,Cash and deposits,,,,16420.0,0.0,O,-,,,,,,
426,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
426,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
427,,,,,,62,2021-05-29,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
427,1.0,,,,,,,,,,Food and Beverage Cost,10E200150,Entertainment expenses,,,,36054.0,3277.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,36054.0,0.0,O,-,,,,,,
427,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
427,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
428,,,,,,63,2021-05-29,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
428,1.0,,,,,,,,,,Conference food and beverage fee,10E201130,Meeting expenses,,,,23954.0,2177.0,S10,Standard 10%,10A100020,Cash and deposits,,,,23954.0,0.0,O,-,,,,,,
428,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
428,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
429,,,,,,146,2021-05-29,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
429,1.0,,,,,,,,,,Fund Transfer,10A100020,Cash and deposits,,,,21000000.0,0.0,O,-,10A100020,Cash and deposits,,,,7000000.0,0.0,O,-,,,,,,
429,1.0,,1.0,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,
429,1.0,,,,1.0,,,,,,,,,,,,,,,,,,10,Hokkaido Station Front,sub-account,,,,,,,,,,
429,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
429,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
429,2.0,,,,,,,,,,,,,,,,,,,,10A100020,Cash and deposits,,,,6500000.0,0.0,O,-,,,,,,
429,2.0,,,,1.0,,,,,,,,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,
429,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
429,3.0,,,,,,,,,,,,,,,,,,,,10A100020,Cash and deposits,,,,5500000.0,0.0,O,-,,,,,,
429,3.0,,,,1.0,,,,,,,,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,
429,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
429,4.0,,,,,,,,,,,,,,,,,,,,10A100020,Cash and deposits,,,,2000000.0,0.0,O,-,,,,,,
429,4.0,,,,1.0,,,,,,,,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,
429,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
430,,,,,,155,2021-05-29,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
430,1.0,,,,,,,,,,Vehicle Management Cost,10E201120,Vehicle expenses,,,,6486.0,589.0,S10,Standard 10%,10A100020,Cash and deposits,,,,17401.0,0.0,O,-,,,,,,
430,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
430,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
430,2.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,9715.0,883.0,S10,Standard 10%,,,,,,,,,,,,,,,
430,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
430,3.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,1200.0,109.0,S10,Standard 10%,,,,,,,,,,,,,,,
430,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
431,,,,,,70,2021-05-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
431,1.0,,,,,,,,,,Wired (Cable),10E201270,Miscellaneous expenses,,,,6000.0,545.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,58381.0,0.0,O,-,,,,,,
431,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
431,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
431,2.0,,,,,,,,,,Security Fee,10E201270,Miscellaneous expenses,,,,52381.0,4761.0,S10,Standard 10%,,,,,,,,,,,,,,,
431,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
431,3.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,73315.0,6665.0,S10,Standard 10%,10A100020,Cash and deposits,,,,73315.0,0.0,O,-,,,,,,
431,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
431,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
431,4.0,,,,,,,,,,Cleaning Fee,10E201270,Miscellaneous expenses,,,,73500.0,6681.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,73500.0,0.0,O,-,,,,,,
431,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
431,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
432,,,,,,96,2021-05-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
432,1.0,,,,,,,,,,Security Fee,10E201270,Miscellaneous expenses,,,,22470.0,2042.0,S10,Standard 10%,10A100020,Cash and deposits,,,,22470.0,0.0,O,-,,,,,,
432,1.0,,,,1.0,,,,,,,,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,
432,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
432,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
433,,,,,,100,2021-05-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
433,1.0,,,,,,,,,,Membership Fee,10E200140,Welfare expenses,,,,14000.0,1272.0,S10,Standard 10%,10A100020,Cash and deposits,,,,14000.0,0.0,O,-,,,,,,
433,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
433,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
434,,,,,,115,2021-05-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
434,1.0,,,,,,,,,,Insurance Premium,10E200240,Insurance expenses,,,,64500.0,0.0,X,Non-Purchase,10A100020,Cash and deposits,,,,64500.0,0.0,O,-,,,,,,
434,1.0,,,,1.0,,,,,,,,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,
434,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
434,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
435,,,,,,137,2021-05-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
435,1.0,,,,,,,,,,Wired (Cable),10E201270,Miscellaneous expenses,,,,6000.0,545.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,48858.0,0.0,O,-,,,,,,
435,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
435,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
435,2.0,,,,,,,,,,Security Fee,10E201270,Miscellaneous expenses,,,,42858.0,3896.0,S10,Standard 10%,,,,,,,,,,,,,,,
435,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
435,3.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,53315.0,4846.0,S10,Standard 10%,10A100020,Cash and deposits,,,,53315.0,0.0,O,-,,,,,,
435,3.0,,,,1.0,,,,,,,,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,
435,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
435,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
435,4.0,,,,,,,,,,Cleaning Fee,10E201270,Miscellaneous expenses,,,,73500.0,6681.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,73500.0,0.0,O,-,,,,,,
435,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
435,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
436,,,,,,148,2021-05-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
436,1.0,,,,,,,,,,Washer liquid and other,10E201120,Vehicle expenses,,,,630.0,57.0,S10,Standard 10%,10A100020,Cash and deposits,,,,630.0,0.0,O,-,,,,,,
436,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
436,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
437,,,,,,164,2021-05-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
437,1.0,,,,,,,,,,Office Supplies,10E201110,Office supplies expenses,,,,5320.0,483.0,S10,Standard 10%,10A100020,Cash and deposits,,,,5320.0,0.0,O,-,,,,,,
437,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
437,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
438,,,,,,1,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
438,1.0,,,,,,,,,,Fare Sagawa Express,10E200870,Freight costs,,,,89140.0,8103.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,89140.0,0.0,O,-,,,,,,
438,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
438,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
439,,,,,,36,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
439,1.0,,,,,,,,,,Fare Yamato Transport,10E200870,Freight costs,,,,1456324.0,132393.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,2409239.0,0.0,O,-,,,,,,
439,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
439,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
439,2.0,,,,,,,,,,Fare Sagawa Express,10E200870,Freight costs,,,,952915.0,86628.0,S10,Standard 10%,,,,,,,,,,,,,,,
439,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
440,,,,,,40,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
440,1.0,,,,,,,,,,Advertisement,10E200050,Advertising expenses,,,,50000.0,4545.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,50000.0,0.0,O,-,,,,,,
440,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
440,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
441,,,,,,55,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
441,1.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,9700.0,881.0,S10,Standard 10%,10A100020,Cash and deposits,,,,9700.0,0.0,O,-,,,,,,
441,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
441,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
442,,,,,,60,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
442,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,18750.0,1704.0,S10,Standard 10%,10A100020,Cash and deposits,,,,18750.0,0.0,O,-,,,,,,
442,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
442,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
443,,,,,,63,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
443,1.0,,,,,,,,,,Insurance Premium,10E200240,Insurance expenses,,,,81000.0,0.0,X,Non-Purchase,10A100020,Cash and deposits,,,,81000.0,0.0,O,-,,,,,,
443,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
443,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
443,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
444,,,,,,66,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
444,1.0,,,,,,,,,,Lease Payments,10E200730,Rent expenses on land and buildings,,,,209850.0,19077.0,S10,Standard 10%,10A100020,Cash and deposits,,,,209850.0,0.0,O,-,,,,,,
444,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
444,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
444,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
445,,,,,,67,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
445,1.0,,,,,,,,,,Membership Fee Payment,10E201140,Membership fee,,,,30000.0,0.0,O,-,10A100020,Cash and deposits,,,,30000.0,0.0,O,-,,,,,,
445,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
445,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
446,,,,,,74,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
446,1.0,,,,,,,,,,Insurance Premium,10E200240,Insurance expenses,,,,62000.0,0.0,X,Non-Purchase,10A100020,Cash and deposits,,,,62000.0,0.0,O,-,,,,,,
446,1.0,,,,1.0,,,,,,,,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,
446,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
446,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
447,,,,,,75,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
447,1.0,,,,,,,,,,Insurance Premium Payment,10E200240,Insurance expenses,,,,57000.0,0.0,X,Non-Purchase,10A100020,Cash and deposits,,,,57000.0,0.0,O,-,,,,,,
447,1.0,,,,1.0,,,,,,,,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,
447,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
447,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
448,,,,,,77,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
448,1.0,,,,,,,,,,Consumables Cost Department Allocation,,,,,,,,,,10E200200,Supplies expenses,,,,270192.0,0.0,O,-,,,,,,
448,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
448,2.0,,,,,,,,,,,10E200200,Supplies expenses,,,,29721.0,0.0,O,-,,,,,,,,,,,,,,,
448,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
448,3.0,,,,,,,,,,,10E200200,Supplies expenses,,,,129693.0,0.0,O,-,,,,,,,,,,,,,,,
448,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
448,4.0,,,,,,,,,,,10E200200,Supplies expenses,,,,27019.0,0.0,O,-,,,,,,,,,,,,,,,
448,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
448,5.0,,,,,,,,,,,10E200200,Supplies expenses,,,,64846.0,0.0,O,-,,,,,,,,,,,,,,,
448,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
448,6.0,,,,,,,,,,,10E200200,Supplies expenses,,,,18913.0,0.0,O,-,,,,,,,,,,,,,,,
448,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
448,7.0,,,,,,,,,,Fare Yamato Transport,10E200870,Freight costs,,,,152525.0,13865.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,152525.0,0.0,O,-,,,,,,
448,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
448,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
449,,,,,,81,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
449,1.0,,,,,,,,,,Tea Cost,10E200140,Welfare expenses,,,,26300.0,2390.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,26300.0,0.0,O,-,,,,,,
449,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
449,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
450,,,,,,87,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
450,1.0,,,,,,,,,,Payment for April,10B100630,Accounts payable - other,,,,7529245.0,0.0,O,-,10A100020,Cash and deposits,,,,7529245.0,0.0,O,-,,,,,,
450,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
450,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
450,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
451,,,,,,99,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
451,1.0,,,,,,,,,,Freight,10E200870,Freight costs,,,,748350.0,68031.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,748350.0,0.0,O,-,,,,,,
451,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
451,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
452,,,,,,114,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
452,1.0,,,,,,,,,,Sales for the period from May 1th to May 31th,10A100090,Accounts receivable - trade,,,,1245400.0,0.0,O,-,10D100100,Gross sales,,,,1245400.0,113218.0,S10,Standard 10%,,,,,,
452,1.0,,1.0,,,,,,,,,,,5,"ABC Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
452,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
452,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department
452,2.0,,,,,,,,,,Sales for the period from May 1th to May 31th,10A100090,Accounts receivable - trade,,,,1329984.0,0.0,O,-,10D100100,Gross sales,,,,1329984.0,120907.0,S10,Standard 10%,,,,,,
452,2.0,,1.0,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
452,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
452,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department
452,3.0,,,,,,,,,,Sales for the period from May 1th to May 31th,10A100090,Accounts receivable - trade,,,,3964716.0,0.0,O,-,10D100100,Gross sales,,,,3964716.0,360428.0,S10,Standard 10%,,,,,,
452,3.0,,1.0,,,,,,,,,,,25,"Kobayashi Market Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
452,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
452,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department
452,4.0,,,,,,,,,,Sales for the period from May 1th to May 31th,10D100110,Sales allowance and returns,,,,101952.0,9268.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,101952.0,0.0,O,-,,,,,,
452,4.0,,,,1.0,,,,,,,,,,,,,,,,,,25,"Kobayashi Market Co., Ltd.",sub-account,,,,,,,,,,
452,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
452,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
452,5.0,,,,,,,,,,Sales for the period from May 1th to May 31th,10D100110,Sales allowance and returns,,,,40800.0,3709.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,40800.0,0.0,O,-,,,,,,
452,5.0,,,,1.0,,,,,,,,,,,,,,,,,,5,"ABC Co., Ltd.",sub-account,,,,,,,,,,
452,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
452,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
453,,,,,,115,2021-05-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
