sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local
1369,3,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Receivable,0,(Credit) Ledger Account,GE24s,/AR02a_GE02_01/GE13d/GE24s,$.Account Receivable Adjustment Line.Accounting Ledger Line.Tax.(Credit) Ledger Account,AcntRcvblAdjLnaccLedgrLn.Tx.CrdtLedgrAcnt,,
1370,4,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Receivable,0,(Credit) Ledger Account,GE24s_01,/AR02a_GE02_01/GE13d/GE24s_01,$.Account Receivable Adjustment Line.Accounting Ledger Line.Tax.(Credit) Ledger Account.Account Number,AcntRcvblAdjLnaccLedgrLn.Tx.CrdtLedgrAcnt.AcntNr,,
1371,3,R,,(Debit) Ledger Account,,0..1,,"The reference association to the Debit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Receivable,0,(Debit) Ledger Account,GE24t,/AR02a_GE02_01/GE13d/GE24t,$.Account Receivable Adjustment Line.Accounting Ledger Line.Tax.(Debit) Ledger Account,AcntRcvblAdjLnaccLedgrLn.Tx.DebtLedgrAcnt,,
1372,4,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Receivable,0,(Debit) Ledger Account,GE24t_01,/AR02a_GE02_01/GE13d/GE24t_01,$.Account Receivable Adjustment Line.Accounting Ledger Line.Tax.(Debit) Ledger Account.Account Number,AcntRcvblAdjLnaccLedgrLn.Tx.DebtLedgrAcnt.AcntNr,,
1373,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Local) Amount,GE05a8,/AR02a_GE02_01/GE13d/GE05a8,$.Account Receivable Adjustment Line.Accounting Ledger Line.Tax.(Local) Amount,AcntRcvblAdjLnaccLedgrLn.Tx.LclAmt,,
1374,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Local) Amount,GE05a8_01,/AR02a_GE02_01/GE13d/GE05a8_01,$.Account Receivable Adjustment Line.Accounting Ledger Line.Tax.(Local) Amount.Value,AcntRcvblAdjLnaccLedgrLn.Tx.LclAmt.Val,,
1375,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS01a8,/AR02a_GE02_01/GE13d/BS01a8,$.Account Receivable Adjustment Line.Accounting Ledger Line.Tax.(Local) Amount.Currency,AcntRcvblAdjLnaccLedgrLn.Tx.LclAmt.Cur,,
1376,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS01a8_01,/AR02a_GE02_01/GE13d/BS01a8_01,$.Account Receivable Adjustment Line.Accounting Ledger Line.Tax.(Local) Amount.Currency.Code,AcntRcvblAdjLnaccLedgrLn.Tx.LclAmt.Cur.Cd,,
1377,3,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Transaction) Amount,GE05a9,/AR02a_GE02_01/GE13d/GE05a9,$.Account Receivable Adjustment Line.Accounting Ledger Line.Tax.(Transaction) Amount,AcntRcvblAdjLnaccLedgrLn.Tx.TrnscAmt,,
1378,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Transaction) Amount,GE05a9_01,/AR02a_GE02_01/GE13d/GE05a9_01,$.Account Receivable Adjustment Line.Accounting Ledger Line.Tax.(Transaction) Amount.Value,AcntRcvblAdjLnaccLedgrLn.Tx.TrnscAmt.Val,,
1379,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS01a9,/AR02a_GE02_01/GE13d/BS01a9,$.Account Receivable Adjustment Line.Accounting Ledger Line.Tax.(Transaction) Amount.Currency,AcntRcvblAdjLnaccLedgrLn.Tx.TrnscAmt.Cur,,
1380,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS01a9_01,/AR02a_GE02_01/GE13d/BS01a9_01,$.Account Receivable Adjustment Line.Accounting Ledger Line.Tax.(Transaction) Amount.Currency.Code,AcntRcvblAdjLnaccLedgrLn.Tx.TrnscAmt.Cur.Cd,,
1381,1,C,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for a business document.,Accounts Receivable,0,ID,AR03a_GE01_01,/AR03a_GE01_01,$.Account Receivable Cash Application.Accounting Ledger.ID,AcntRcvblCashApplcLedgr.Id,,
1382,2,A,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for a business document.,Accounts Receivable,0,Accounting Ledger,AR03b_GE01_01,/AR03a_GE01_01/AR03b_GE01_01,$.Account Receivable Cash Application.Accounting Ledger.ID,AcntRcvblCashApplcLedgr.Id,,
1383,2,A,,Date,Date,0..1,DATE,The date on the business document.,Accounts Receivable,0,Accounting Ledger,AR03c_GE01_03,/AR03a_GE01_01/AR03c_GE01_03,$.Account Receivable Cash Application.Accounting Ledger.Date,AcntRcvblCashApplcLedgr.Dt,,
1384,2,A,,Remark,Text,0..1,Text Medium,Annotations or supplemental information for a business document.,Accounts Receivable,0,Accounting Ledger,AR03d_GE01_05,/AR03a_GE01_01/AR03d_GE01_05,$.Account Receivable Cash Application.Accounting Ledger.Remark,AcntRcvblCashApplcLedgr.Remrk,,
1385,2,R,,Accounting Period,,0..1,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",Accounts Receivable,22,Accounting Period,BS03f,/AR03a_GE01_01/BS03f,$.Account Receivable Cash Application.Accounting Ledger.Accounting Period,AcntRcvblCashApplcLedgr.AccntPer,,
1386,3,A,REF,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",Accounts Receivable,22,Accounting Period,BS03f_01,/AR03a_GE01_01/BS03f_01,$.Account Receivable Cash Application.Accounting Ledger.Accounting Period.Fiscal Year,AcntRcvblCashApplcLedgr.AccntPer.FiscYr,,
1387,3,A,REF,ID,Identifier,1..1,PERIOD IDENTIFIER,The span of time covered by an accounting record.,Accounts Receivable,22,Accounting Period,BS03f_02,/AR03a_GE01_01/BS03f_02,$.Account Receivable Cash Application.Accounting Ledger.Accounting Period.ID,AcntRcvblCashApplcLedgr.AccntPer.Id,,
1388,2,R,,General Ledger Journal Entry Line,,0..1,,"The reference association to the General Ledger Journal Entry Line class, which is a class represents a single entry within the General Ledger, containing detailed information about a specific financial transaction or account activity.",Accounts Receivable,52,General Ledger Journal Entry Line,GL04g,/AR03a_GE01_01/GL04g,$.Account Receivable Cash Application.Accounting Ledger.General Ledger Journal Entry Line,AcntRcvblCashApplcLedgr.GenrLedgrJrnEntryLn,,
1389,3,A,REF,Journal ID,Identifier,1..1,Identifier Long,"Unique identifier for each journal entry line.
",Accounts Receivable,52,General Ledger Journal Entry Line,GL04g_01,/AR03a_GE01_01/GL04g_01,$.Account Receivable Cash Application.Accounting Ledger.General Ledger Journal Entry Line.Journal ID,AcntRcvblCashApplcLedgr.GenrLedgrJrnEntryLn.JrnId,,
1390,2,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Receivable,0,(Credit) Ledger Account,GE24u,/AR03a_GE01_01/GE24u,$.Account Receivable Cash Application.Accounting Ledger.(Credit) Ledger Account,AcntRcvblCashApplcLedgr.CrdtLedgrAcnt,,
1391,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Receivable,0,(Credit) Ledger Account,GE24u_01,/AR03a_GE01_01/GE24u_01,$.Account Receivable Cash Application.Accounting Ledger.(Credit) Ledger Account.Account Number,AcntRcvblCashApplcLedgr.CrdtLedgrAcnt.AcntNr,,
1392,2,R,,(Debit) Ledger Account,,0..1,,"The reference association to the Debit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Receivable,0,(Debit) Ledger Account,GE24v,/AR03a_GE01_01/GE24v,$.Account Receivable Cash Application.Accounting Ledger.(Debit) Ledger Account,AcntRcvblCashApplcLedgr.DebtLedgrAcnt,,
1393,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Receivable,0,(Debit) Ledger Account,GE24v_01,/AR03a_GE01_01/GE24v_01,$.Account Receivable Cash Application.Accounting Ledger.(Debit) Ledger Account.Account Number,AcntRcvblCashApplcLedgr.DebtLedgrAcnt.AcntNr,,
1394,2,C,,Activities,,0..1,,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Accounts Receivable,0,Activities,GE08f,/AR03a_GE01_01/GE08f,$.Account Receivable Cash Application.Accounting Ledger.Activities,AcntRcvblCashApplcLedgr.Acts,,
1395,3,C,,(Approved) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Receivable,0,(Approved) Activity,GE09u,/AR03a_GE01_01/GE09u,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Approved) Activity,AcntRcvblCashApplcLedgr.Acts.ApprvAct,,
1396,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Receivable,0,(Approved) Activity,GE09u_01,/AR03a_GE01_01/GE09u_01,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Approved) Activity.Date,AcntRcvblCashApplcLedgr.Acts.ApprvAct.Dt,,
1397,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Receivable,0,(Approved) Activity,GE09u_02,/AR03a_GE01_01/GE09u_02,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Approved) Activity.Time,AcntRcvblCashApplcLedgr.Acts.ApprvAct.Tm,,
1398,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Accounts Receivable,0,User,GE18u,/AR03a_GE01_01/GE18u,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Approved) Activity.User,AcntRcvblCashApplcLedgr.Acts.ApprvAct.Usr,,
1399,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Accounts Receivable,0,User,GE18u_01,/AR03a_GE01_01/GE18u_01,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Approved) Activity.User.ID,AcntRcvblCashApplcLedgr.Acts.ApprvAct.Usr.Id,,
1400,3,C,,(Created) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Receivable,0,(Created) Activity,GE09v,/AR03a_GE01_01/GE09v,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Created) Activity,AcntRcvblCashApplcLedgr.Acts.CrtdAct,,
1401,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Receivable,0,(Created) Activity,GE09v_01,/AR03a_GE01_01/GE09v_01,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Created) Activity.Date,AcntRcvblCashApplcLedgr.Acts.CrtdAct.Dt,,
1402,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Receivable,0,(Created) Activity,GE09v_02,/AR03a_GE01_01/GE09v_02,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Created) Activity.Time,AcntRcvblCashApplcLedgr.Acts.CrtdAct.Tm,,
1403,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Accounts Receivable,0,User,GE18v,/AR03a_GE01_01/GE18v,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Created) Activity.User,AcntRcvblCashApplcLedgr.Acts.CrtdAct.Usr,,
1404,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Accounts Receivable,0,User,GE18v_01,/AR03a_GE01_01/GE18v_01,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Created) Activity.User.ID,AcntRcvblCashApplcLedgr.Acts.CrtdAct.Usr.Id,,
1405,3,C,,(Last Modified) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Receivable,0,(Last Modified) Activity,GE09w,/AR03a_GE01_01/GE09w,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Last Modified) Activity,AcntRcvblCashApplcLedgr.Acts.LastMdfdAct,,
1406,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Receivable,0,(Last Modified) Activity,GE09w_01,/AR03a_GE01_01/GE09w_01,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Last Modified) Activity.Date,AcntRcvblCashApplcLedgr.Acts.LastMdfdAct.Dt,,
1407,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Receivable,0,(Last Modified) Activity,GE09w_02,/AR03a_GE01_01/GE09w_02,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Last Modified) Activity.Time,AcntRcvblCashApplcLedgr.Acts.LastMdfdAct.Tm,,
1408,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Accounts Receivable,0,User,GE18w,/AR03a_GE01_01/GE18w,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Last Modified) Activity.User,AcntRcvblCashApplcLedgr.Acts.LastMdfdAct.Usr,,
1409,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Accounts Receivable,0,User,GE18w_01,/AR03a_GE01_01/GE18w_01,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Last Modified) Activity.User.ID,AcntRcvblCashApplcLedgr.Acts.LastMdfdAct.Usr.Id,,
1410,3,C,,(Posted) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Receivable,0,(Posted) Activity,GE09x,/AR03a_GE01_01/GE09x,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Posted) Activity,AcntRcvblCashApplcLedgr.Acts.PstdAct,,
1411,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Receivable,0,(Posted) Activity,GE09x_01,/AR03a_GE01_01/GE09x_01,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Posted) Activity.Date,AcntRcvblCashApplcLedgr.Acts.PstdAct.Dt,,
1412,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Receivable,0,(Posted) Activity,GE09x_02,/AR03a_GE01_01/GE09x_02,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Posted) Activity.Time,AcntRcvblCashApplcLedgr.Acts.PstdAct.Tm,,
1413,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Accounts Receivable,0,User,GE18x,/AR03a_GE01_01/GE18x,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Posted) Activity.User,AcntRcvblCashApplcLedgr.Acts.PstdAct.Usr,,
1414,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Accounts Receivable,0,User,GE18x_01,/AR03a_GE01_01/GE18x_01,$.Account Receivable Cash Application.Accounting Ledger.Activities.(Posted) Activity.User.ID,AcntRcvblCashApplcLedgr.Acts.PstdAct.Usr.Id,,
1415,2,C,,Amounts,,0..1,,"A class that keeps track of money values in different currencies, including the main, report, local, and transaction currencies for clear financial understanding and analysis in various regions and economies.",Accounts Receivable,0,Amounts,GE06h,/AR03a_GE01_01/GE06h,$.Account Receivable Cash Application.Accounting Ledger.Amounts,AcntRcvblCashApplcLedgr.Amnts,,
1416,3,C,,(Functional) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Functional) Amount,GE05aa,/AR03a_GE01_01/GE05aa,$.Account Receivable Cash Application.Accounting Ledger.Amounts.(Functional) Amount,AcntRcvblCashApplcLedgr.Amnts.FnctnAmt,,
1417,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Functional) Amount,GE05aa_01,/AR03a_GE01_01/GE05aa_01,$.Account Receivable Cash Application.Accounting Ledger.Amounts.(Functional) Amount.Value,AcntRcvblCashApplcLedgr.Amnts.FnctnAmt.Val,,
1418,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS01aa,/AR03a_GE01_01/BS01aa,$.Account Receivable Cash Application.Accounting Ledger.Amounts.(Functional) Amount.Currency,AcntRcvblCashApplcLedgr.Amnts.FnctnAmt.Cur,,
1419,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS01aa_01,/AR03a_GE01_01/BS01aa_01,$.Account Receivable Cash Application.Accounting Ledger.Amounts.(Functional) Amount.Currency.Code,AcntRcvblCashApplcLedgr.Amnts.FnctnAmt.Cur.Cd,,
1420,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Local) Amount,GE05ab,/AR03a_GE01_01/GE05ab,$.Account Receivable Cash Application.Accounting Ledger.Amounts.(Local) Amount,AcntRcvblCashApplcLedgr.Amnts.LclAmt,,
1421,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Local) Amount,GE05ab_01,/AR03a_GE01_01/GE05ab_01,$.Account Receivable Cash Application.Accounting Ledger.Amounts.(Local) Amount.Value,AcntRcvblCashApplcLedgr.Amnts.LclAmt.Val,,
