sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local
1762,3,R,,Purchase Order,,0..1,,"The reference association to the Purchase Order class, which is a class representing a formal request to a vendor for the supply of goods or services within a specified period.",Purchase,108,Purchase Order,PR07i,/PR03n/PR04e/PR07i,$.Purchase Invoice.Purchase Invoice Line.Purchase Order,PurInvoi.PurInvoiLn.PurOrd,,
1763,3,R,,Purchase Order Line,,0..1,,"The reference association to the Purchase Order Line class, which is a class representing the detailed specifications for goods or services requested in a purchase order.",Purchase,110,Purchase Order Line,PR08h,/PR03n/PR04e/PR08h,$.Purchase Invoice.Purchase Invoice Line.Purchase Order Line,PurInvoi.PurInvoiLn.PurOrdLn,,
1764,1,C,,Purchase Materials Received,,,,A class capturing the details of goods received against purchase orders within a specified period.,Purchase,116,Purchase Materials Received,PR05a,/PR05a,$.Purchase Materials Received,PurMatrlRcvd,,
1765,2,A,PK,ID,Identifier,1..1,Identifier Long,The unique identifier for a particular materials receipt transaction.,Purchase,116,Purchase Materials Received,PR05a_01,/PR05a/PR05a_01,$.Purchase Materials Received.ID,PurMatrlRcvd.Id,,
1766,2,A,,Number,Char,0..1,Char Long,The number for a receipt documenting the reception of purchased materials.,Purchase,116,Purchase Materials Received,PR05a_02,/PR05a/PR05a_02,$.Purchase Materials Received.Number,PurMatrlRcvd.Nr,,
1767,2,A,,Date,Date,0..1,DATE,The date when materials purchased by the company are recorded as received.,Purchase,116,Purchase Materials Received,PR05a_03,/PR05a/PR05a_03,$.Purchase Materials Received.Date,PurMatrlRcvd.Dt,,
1768,2,A,,Reference Number,Char,0..1,Char Long,"The number for a materials receipt, such as a company reference or official logistics waybill number.",Purchase,116,Purchase Materials Received,PR05a_04,/PR05a/PR05a_04,$.Purchase Materials Received.Reference Number,PurMatrlRcvd.RefNr,,
1769,2,A,,Shipping Method,Char,0..1,Char Medium,"The specific process or service selected to convey goods from sender to receiver, applicable to both outbound and inbound logistics.",Purchase,116,Purchase Materials Received,PR05a_05,/PR05a/PR05a_05,$.Purchase Materials Received.Shipping Method,PurMatrlRcvd.ShpngMethd,,
1770,2,A,,Shipping Company,Name,0..1,Name Short,"A shipping company is an entity engaged in the transportation of goods across various modes of transport, providing logistical and support services to ensure safe and timely delivery.",Purchase,116,Purchase Materials Received,PR05a_06,/PR05a/PR05a_06,$.Purchase Materials Received.Shipping Company,PurMatrlRcvd.ShpngCmpny,,
1771,2,A,,Adjustment Indicator,Indicator,0..1,Indicator,The indicator signifying that the transaction reflects a shipment adjustment rather than the original shipment,Purchase,116,Purchase Materials Received,PR05a_07,/PR05a/PR05a_07,$.Purchase Materials Received.Adjustment Indicator,PurMatrlRcvd.AdjInd,,
1772,2,A,,Adjustment Description,Text,0..1,Text Medium,"Textual clarification provided when changes are made to a recorded receipt, specifying the cause and nature of the adjustment.",Purchase,116,Purchase Materials Received,PR05a_08,/PR05a/PR05a_08,$.Purchase Materials Received.Adjustment Description,PurMatrlRcvd.AdjDscr,,
1773,2,R,,Accounting Period,,0..1,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",Purchase,22,Accounting Period,BS01e,/PR05a/BS01e,$.Purchase Materials Received.Accounting Period,PurMatrlRcvd.AccntPer,,
1774,3,A,REF,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",Purchase,22,Accounting Period,BS01e_01,/PR05a/BS01e_01,$.Purchase Materials Received.Accounting Period.Fiscal Year,PurMatrlRcvd.AccntPer.FiscYr,,
1775,3,A,REF,ID,Identifier,1..1,PERIOD IDENTIFIER,The span of time covered by an accounting record.,Purchase,22,Accounting Period,BS01e_02,/PR05a/BS01e_02,$.Purchase Materials Received.Accounting Period.ID,PurMatrlRcvd.AccntPer.Id,,
1776,2,R,,(Receipt Organization) Business Segment,,0..1,,"The reference association to the Receipt Organization Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Purchase,4,(Receipt Organization) Business Segment,BS04a3,/PR05a/BS04a3,$.Purchase Materials Received.(Receipt Organization) Business Segment,PurMatrlRcvd.RecptOrgnzBusSg,,
1777,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Purchase,4,(Receipt Organization) Business Segment,BS04a3_01,/PR05a/BS04a3_01,$.Purchase Materials Received.(Receipt Organization) Business Segment.Code,PurMatrlRcvd.RecptOrgnzBusSg.Cd,,
1778,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Purchase,4,(Receipt Organization) Business Segment,BS04a3_03,/PR05a/BS04a3_03,$.Purchase Materials Received.(Receipt Organization) Business Segment.Segment Reference Level,PurMatrlRcvd.RecptOrgnzBusSg.SgRefLevl,,
1779,2,R,,Purchase Order,,0..1,,"The reference association to the Purchase Order class, which is a class representing a formal request to a vendor for the supply of goods or services within a specified period.",Purchase,108,Purchase Order,PR07j,/PR05a/PR07j,$.Purchase Materials Received.Purchase Order,PurMatrlRcvd.PurOrd,,
1780,2,R,,Supplier,,0..1,,"The reference association to the Supplier class, which is a class containing essential information about suppliers.",Purchase,18,Supplier,BS23e,/PR05a/BS23e,$.Purchase Materials Received.Supplier,PurMatrlRcvd.Supl,,
1781,3,A,REF,Account ID,Identifier,1..1,Identifier Long,The reference identifier for a supplier account.,Purchase,18,Supplier,BS23e_01,/PR05a/BS23e_01,$.Purchase Materials Received.Supplier.Account ID,PurMatrlRcvd.Supl.AcntId,,
1782,2,C,,Activities,,0..1,,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Purchase,0,Activities,GE02h,/PR05a/GE02h,$.Purchase Materials Received.Activities,PurMatrlRcvd.Acts,,
1783,3,C,,(Approved) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Purchase,0,(Approved) Activity,GE03a2,/PR05a/GE03a2,$.Purchase Materials Received.Activities.(Approved) Activity,PurMatrlRcvd.Acts.ApprvAct,,
1784,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Purchase,0,(Approved) Activity,GE03a2_01,/PR05a/GE03a2_01,$.Purchase Materials Received.Activities.(Approved) Activity.Date,PurMatrlRcvd.Acts.ApprvAct.Dt,,
1785,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Purchase,0,(Approved) Activity,GE03a2_02,/PR05a/GE03a2_02,$.Purchase Materials Received.Activities.(Approved) Activity.Time,PurMatrlRcvd.Acts.ApprvAct.Tm,,
1786,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Purchase,10,User,BS29a3,/PR05a/BS29a3,$.Purchase Materials Received.Activities.(Approved) Activity.User,PurMatrlRcvd.Acts.ApprvAct.Usr,,
1787,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Purchase,10,User,BS29a3_01,/PR05a/BS29a3_01,$.Purchase Materials Received.Activities.(Approved) Activity.User.ID,PurMatrlRcvd.Acts.ApprvAct.Usr.Id,,
1788,3,C,,(Created) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Purchase,0,(Created) Activity,GE03a3,/PR05a/GE03a3,$.Purchase Materials Received.Activities.(Created) Activity,PurMatrlRcvd.Acts.CrtdAct,,
1789,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Purchase,0,(Created) Activity,GE03a3_01,/PR05a/GE03a3_01,$.Purchase Materials Received.Activities.(Created) Activity.Date,PurMatrlRcvd.Acts.CrtdAct.Dt,,
1790,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Purchase,0,(Created) Activity,GE03a3_02,/PR05a/GE03a3_02,$.Purchase Materials Received.Activities.(Created) Activity.Time,PurMatrlRcvd.Acts.CrtdAct.Tm,,
1791,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Purchase,10,User,BS29a4,/PR05a/BS29a4,$.Purchase Materials Received.Activities.(Created) Activity.User,PurMatrlRcvd.Acts.CrtdAct.Usr,,
1792,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Purchase,10,User,BS29a4_01,/PR05a/BS29a4_01,$.Purchase Materials Received.Activities.(Created) Activity.User.ID,PurMatrlRcvd.Acts.CrtdAct.Usr.Id,,
1793,3,C,,(Last Modified) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Purchase,0,(Last Modified) Activity,GE03a4,/PR05a/GE03a4,$.Purchase Materials Received.Activities.(Last Modified) Activity,PurMatrlRcvd.Acts.LastMdfdAct,,
1794,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Purchase,0,(Last Modified) Activity,GE03a4_01,/PR05a/GE03a4_01,$.Purchase Materials Received.Activities.(Last Modified) Activity.Date,PurMatrlRcvd.Acts.LastMdfdAct.Dt,,
1795,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Purchase,0,(Last Modified) Activity,GE03a4_02,/PR05a/GE03a4_02,$.Purchase Materials Received.Activities.(Last Modified) Activity.Time,PurMatrlRcvd.Acts.LastMdfdAct.Tm,,
1796,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Purchase,10,User,BS29a5,/PR05a/BS29a5,$.Purchase Materials Received.Activities.(Last Modified) Activity.User,PurMatrlRcvd.Acts.LastMdfdAct.Usr,,
1797,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Purchase,10,User,BS29a5_01,/PR05a/BS29a5_01,$.Purchase Materials Received.Activities.(Last Modified) Activity.User.ID,PurMatrlRcvd.Acts.LastMdfdAct.Usr.Id,,
1798,3,C,,(Posted) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Purchase,0,(Posted) Activity,GE03a5,/PR05a/GE03a5,$.Purchase Materials Received.Activities.(Posted) Activity,PurMatrlRcvd.Acts.PstdAct,,
1799,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Purchase,0,(Posted) Activity,GE03a5_01,/PR05a/GE03a5_01,$.Purchase Materials Received.Activities.(Posted) Activity.Date,PurMatrlRcvd.Acts.PstdAct.Dt,,
1800,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Purchase,0,(Posted) Activity,GE03a5_02,/PR05a/GE03a5_02,$.Purchase Materials Received.Activities.(Posted) Activity.Time,PurMatrlRcvd.Acts.PstdAct.Tm,,
1801,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Purchase,10,User,BS29a6,/PR05a/BS29a6,$.Purchase Materials Received.Activities.(Posted) Activity.User,PurMatrlRcvd.Acts.PstdAct.Usr,,
1802,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Purchase,10,User,BS29a6_01,/PR05a/BS29a6_01,$.Purchase Materials Received.Activities.(Posted) Activity.User.ID,PurMatrlRcvd.Acts.PstdAct.Usr.Id,,
1803,2,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Purchase,0,(Transaction) Amount,GE05br,/PR05a/GE05br,$.Purchase Materials Received.(Transaction) Amount,PurMatrlRcvd.TrnscAmt,,
1804,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Purchase,0,(Transaction) Amount,GE05br_01,/PR05a/GE05br_01,$.Purchase Materials Received.(Transaction) Amount.Value,PurMatrlRcvd.TrnscAmt.Val,,
1805,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Purchase,30,Currency,BS06bt,/PR05a/BS06bt,$.Purchase Materials Received.(Transaction) Amount.Currency,PurMatrlRcvd.TrnscAmt.Cur,,
1806,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Purchase,30,Currency,BS06bt_01,/PR05a/BS06bt_01,$.Purchase Materials Received.(Transaction) Amount.Currency.Code,PurMatrlRcvd.TrnscAmt.Cur.Cd,,
1807,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Purchase,4,Business Segment,BS04a4,/PR05a/BS04a4,$.Purchase Materials Received.Business Segment,PurMatrlRcvd.BusSg,,
1808,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Purchase,4,Business Segment,BS04a4_01,/PR05a/BS04a4/BS04a4_01,$.Purchase Materials Received.Business Segment.Code,PurMatrlRcvd.BusSg.Cd,,
1809,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Purchase,4,Business Segment,BS04a4_03,/PR05a/BS04a4/BS04a4_03,$.Purchase Materials Received.Business Segment.Segment Reference Level,PurMatrlRcvd.BusSg.SgRefLevl,,
1810,2,C,,Purchase Materials Received Line,,0..*,,"A class detailing the specifics of each item received, including the quantity, unit price, and total amount related to the purchase.",Purchase,118,Purchase Materials Received Line,PR06a,/PR05a/PR06a,$.Purchase Materials Received.Purchase Materials Received Line,PurMatrlRcvd.PurMatrlRcvdLn,,
1811,3,A,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for a specific line within a materials receipt record.,Purchase,118,Purchase Materials Received Line,PR06a_01,/PR05a/PR06a/PR06a_01,$.Purchase Materials Received.Purchase Materials Received Line.ID,PurMatrlRcvd.PurMatrlRcvdLn.Id,,
1812,3,A,,Number,Char,0..1,Char Long,The number for a specific line within a materials receipt document.,Purchase,118,Purchase Materials Received Line,PR06a_02,/PR05a/PR06a/PR06a_02,$.Purchase Materials Received.Purchase Materials Received Line.Number,PurMatrlRcvd.PurMatrlRcvdLn.Nr,,
1813,3,R,,Inventory Product,,0..1,,"The reference association to the Inventory Product class, which is a class that describes an inventory item with all its essential attributes and tracking details.",Purchase,125,Inventory Product,IV06i,/PR05a/PR06a/IV06i,$.Purchase Materials Received.Purchase Materials Received Line.Inventory Product,PurMatrlRcvd.PurMatrlRcvdLn.InvPrdct,,
1814,4,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for an inventory item.,Purchase,125,Inventory Product,IV06i_01,/PR05a/PR06a/IV06i_01,$.Purchase Materials Received.Purchase Materials Received Line.Inventory Product.ID,PurMatrlRcvd.PurMatrlRcvdLn.InvPrdct.Id,,
1815,3,R,,Purchase Order Line,,0..1,,"The reference association to the Purchase Order Line class, which is a class representing the detailed specifications for goods or services requested in a purchase order.",Purchase,110,Purchase Order Line,PR08i,/PR05a/PR06a/PR08i,$.Purchase Materials Received.Purchase Materials Received Line.Purchase Order Line,PurMatrlRcvd.PurMatrlRcvdLn.PurOrdLn,,
