sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,xpath
4324,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Purchase,0,(Posted) Activity,GE03dz_02,/PR05f/GE03dz_02,$.Purchase Order.Activities.(Posted) Activity.Time,PurOrd.Acts.PstdAct.Tm,,,
4325,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Purchase,10,User,BS17dC,/PR05f/BS17dC,$.Purchase Order.Activities.(Posted) Activity.User,PurOrd.Acts.PstdAct.Usr,,,
4326,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Purchase,10,User,BS17dC_01,/PR05f/BS17dC_01,$.Purchase Order.Activities.(Posted) Activity.User.ID,PurOrd.Acts.PstdAct.Usr.Id,,,
4327,2,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Purchase,0,(Transaction) Amount,GE05gT,/PR05f/GE05gT,$.Purchase Order.(Transaction) Amount,PurOrd.TrnscAmt,,,
4328,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Purchase,0,(Transaction) Amount,GE05gT_01,/PR05f/GE05gT_01,$.Purchase Order.(Transaction) Amount.Value,PurOrd.TrnscAmt.Val,,,
4329,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Purchase,30,Currency,BS02h2,/PR05f/BS02h2,$.Purchase Order.(Transaction) Amount.Currency,PurOrd.TrnscAmt.Cur,,,
4330,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Purchase,30,Currency,BS02h2_01,/PR05f/BS02h2_01,$.Purchase Order.(Transaction) Amount.Currency.Code,PurOrd.TrnscAmt.Cur.Cd,,,
4331,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Purchase,4,Business Segment,BS05dk,/PR05f/BS05dk,$.Purchase Order.Business Segment,PurOrd.BusSg,,,
4332,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Purchase,4,Business Segment,BS05dk_01,/PR05f/BS05dk/BS05dk_01,$.Purchase Order.Business Segment.Code,PurOrd.BusSg.Cd,,,
4333,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Purchase,4,Business Segment,BS05dk_03,/PR05f/BS05dk/BS05dk_03,$.Purchase Order.Business Segment.Segment Reference Level,PurOrd.BusSg.SgRefLevl,,,
4334,2,C,,Purchase Order Line,,0..*,,A class representing the detailed specifications for goods or services requested in a purchase order.,Purchase,110,Purchase Order Line,PR06f,/PR05f/PR06f,$.Purchase Order.Purchase Order Line,PurOrd.PurOrdLn,,,
4335,3,A,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for a line item within an order.,Purchase,0,Purchase Order Line,PR06f_GE14_01,/PR05f/PR06f/PR06f_GE14_01,$.Purchase Order.Purchase Order Line.ID,PurOrd.PurOrdLn.Id,,,
4336,3,A,,Number,Char,0..1,Char Short,"The number for a specific line within an order, generated manually or by the system.",Purchase,0,Purchase Order Line,PR06f_GE14_02,/PR05f/PR06f/PR06f_GE14_02,$.Purchase Order.Purchase Order Line.Number,PurOrd.PurOrdLn.Nr,,,
4337,3,A,,Payer ID,Char,0..1,Char Medium,The unique identifier for the entity responsible for making payment on an order line.,Purchase,0,Purchase Order Line,PR06f_GE14_03,/PR05f/PR06f/PR06f_GE14_03,$.Purchase Order.Purchase Order Line.Payer ID,PurOrd.PurOrdLn.PayrId,,,
4338,3,A,,Due Date,Date,0..1,DATE,The ultimate date by which the order is requested.,Purchase,0,Purchase Order Line,PR06f_GE14_04,/PR05f/PR06f/PR06f_GE14_04,$.Purchase Order.Purchase Order Line.Due Date,PurOrd.PurOrdLn.DDt,,,
4339,3,A,,Status,Code,0..1,STATUS CODE,The current state of the order line item's lifecycle.,Purchase,0,Purchase Order Line,PR06f_GE14_05,/PR05f/PR06f/PR06f_GE14_05,$.Purchase Order.Purchase Order Line.Status,PurOrd.PurOrdLn.Stat,,,
4340,3,R,,(Settlement Organization) Business Segment,,0..1,,"The reference association to the Settlement Organization Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Purchase,4,(Settlement Organization) Business Segment,BS05dl,/PR05f/PR06f/BS05dl,$.Purchase Order.Purchase Order Line.(Settlement Organization) Business Segment,PurOrd.PurOrdLn.SettlOrgnzBusSg,,,
4341,4,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Purchase,4,(Settlement Organization) Business Segment,BS05dl_01,/PR05f/PR06f/BS05dl_01,$.Purchase Order.Purchase Order Line.(Settlement Organization) Business Segment.Code,PurOrd.PurOrdLn.SettlOrgnzBusSg.Cd,,,
4342,4,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Purchase,4,(Settlement Organization) Business Segment,BS05dl_03,/PR05f/PR06f/BS05dl_03,$.Purchase Order.Purchase Order Line.(Settlement Organization) Business Segment.Segment Reference Level,PurOrd.PurOrdLn.SettlOrgnzBusSg.SgRefLevl,,,
4343,3,R,,Inventory Product,,0..1,,"The reference association to the Inventory Product class, which is a class that describes an inventory item with all its essential attributes and tracking details.",Purchase,125,Inventory Product,IV06r,/PR05f/PR06f/IV06r,$.Purchase Order.Purchase Order Line.Inventory Product,PurOrd.PurOrdLn.InvPrdct,,,
4344,4,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for an inventory item.,Purchase,125,Inventory Product,IV06r_01,/PR05f/PR06f/IV06r_01,$.Purchase Order.Purchase Order Line.Inventory Product.ID,PurOrd.PurOrdLn.InvPrdct.Id,,,
4345,3,R,,(Receipt Organization) Business Segment,,0..1,,"The reference association to the Receipt Organization Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Purchase,4,(Receipt Organization) Business Segment,BS05dm,/PR05f/PR06f/BS05dm,$.Purchase Order.Purchase Order Line.(Receipt Organization) Business Segment,PurOrd.PurOrdLn.RecptOrgnzBusSg,,,
4346,4,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Purchase,4,(Receipt Organization) Business Segment,BS05dm_01,/PR05f/PR06f/BS05dm_01,$.Purchase Order.Purchase Order Line.(Receipt Organization) Business Segment.Code,PurOrd.PurOrdLn.RecptOrgnzBusSg.Cd,,,
4347,4,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Purchase,4,(Receipt Organization) Business Segment,BS05dm_03,/PR05f/PR06f/BS05dm_03,$.Purchase Order.Purchase Order Line.(Receipt Organization) Business Segment.Segment Reference Level,PurOrd.PurOrdLn.RecptOrgnzBusSg.SgRefLevl,,,
4348,3,R,,Project,,0..1,,"The reference association to the Project class, which is a class designed for specific projects that can vary from construction to research and may receive public or private funding. It methodically logs key information such as organizational hierarchy, strategic approaches, processes, steps taken, records, budgetary outlines, actual expenses, and the progress made toward set goals.",Purchase,36,Project,BS29l,/PR05f/PR06f/BS29l,$.Purchase Order.Purchase Order Line.Project,PurOrd.PurOrdLn.Proj,,,
4349,4,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a project.,Purchase,36,Project,BS29l_01,/PR05f/PR06f/BS29l_01,$.Purchase Order.Purchase Order Line.Project.ID,PurOrd.PurOrdLn.Proj.Id,,,
4350,3,R,,Purchase Contract,,0..1,,"The reference association to the Purchase Contract class, which is a class representing an agreement with a vendor for the provision of goods or services within a specified period.",Purchase,104,Purchase Contract,PR03f,/PR05f/PR06f/PR03f,$.Purchase Order.Purchase Order Line.Purchase Contract,PurOrd.PurOrdLn.PurContr,,,
4351,4,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a contract.,Purchase,0,Purchase Contract,PR03f_GE11_01,/PR05f/PR06f/PR03f_GE11_01,$.Purchase Order.Purchase Order Line.Purchase Contract.ID,PurOrd.PurOrdLn.PurContr.Id,,,
4352,3,R,,Purchase Contract Line,,0..1,,"The reference association to the Purchase Contract Line class, which is a class containing essential information about suppliers.",Purchase,106,Purchase Contract Line,PR04d,/PR05f/PR06f/PR04d,$.Purchase Order.Purchase Order Line.Purchase Contract Line,PurOrd.PurOrdLn.PurContrLn,,,
4353,4,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a line item within a contract.,Purchase,0,Purchase Contract Line,PR04d_GE12_01,/PR05f/PR06f/PR04d_GE12_01,$.Purchase Order.Purchase Order Line.Purchase Contract Line.ID,PurOrd.PurOrdLn.PurContrLn.Id,,,
4354,3,R,,Purchase Requisition,,0..1,,"The reference association to the Purchase Requisition class, which is a class representing an internal document requesting the procurement of goods or services.",Purchase,100,Purchase Requisition,PR01d,/PR05f/PR06f/PR01d,$.Purchase Order.Purchase Order Line.Purchase Requisition,PurOrd.PurOrdLn.PurRqstn,,,
4355,4,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a purchase requisition.,Purchase,100,Purchase Requisition,PR01d_01,/PR05f/PR06f/PR01d_01,$.Purchase Order.Purchase Order Line.Purchase Requisition.ID,PurOrd.PurOrdLn.PurRqstn.Id,,,
4356,3,R,,Purchase Requisition Line,,0..1,,"The reference association to the Purchase Requisition Line class, which is a class representing the specifics of goods or services requested in a purchase requisition.",Purchase,102,Purchase Requisition Line,PR02d,/PR05f/PR06f/PR02d,$.Purchase Order.Purchase Order Line.Purchase Requisition Line,PurOrd.PurOrdLn.PurRqstnLn,,,
4357,4,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a line within a purchase requisition.,Purchase,102,Purchase Requisition Line,PR02d_01,/PR05f/PR06f/PR02d_01,$.Purchase Order.Purchase Order Line.Purchase Requisition Line.ID,PurOrd.PurOrdLn.PurRqstnLn.Id,,,
4358,3,C,,(Tax Exclude) Amount,,0..1,,A class that specifies a value of money in a given currency.,Purchase,0,(Tax Exclude) Amount,GE05gU,/PR05f/PR06f/GE05gU,$.Purchase Order.Purchase Order Line.(Tax Exclude) Amount,PurOrd.PurOrdLn.TaxExcldAmt,,,
4359,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Purchase,0,(Tax Exclude) Amount,GE05gU_01,/PR05f/PR06f/GE05gU_01,$.Purchase Order.Purchase Order Line.(Tax Exclude) Amount.Value,PurOrd.PurOrdLn.TaxExcldAmt.Val,,,
4360,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Purchase,30,Currency,BS02h3,/PR05f/PR06f/BS02h3,$.Purchase Order.Purchase Order Line.(Tax Exclude) Amount.Currency,PurOrd.PurOrdLn.TaxExcldAmt.Cur,,,
4361,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Purchase,30,Currency,BS02h3_01,/PR05f/PR06f/BS02h3_01,$.Purchase Order.Purchase Order Line.(Tax Exclude) Amount.Currency.Code,PurOrd.PurOrdLn.TaxExcldAmt.Cur.Cd,,,
4362,3,C,,(Tax Exclude Unit Price) Amount,,0..1,,A class that specifies a value of money in a given currency.,Purchase,0,(Tax Exclude Unit Price) Amount,GE05gV,/PR05f/PR06f/GE05gV,$.Purchase Order.Purchase Order Line.(Tax Exclude Unit Price) Amount,PurOrd.PurOrdLn.TaxExclUntPrcAmt,,,
4363,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Purchase,0,(Tax Exclude Unit Price) Amount,GE05gV_01,/PR05f/PR06f/GE05gV_01,$.Purchase Order.Purchase Order Line.(Tax Exclude Unit Price) Amount.Value,PurOrd.PurOrdLn.TaxExclUntPrcAmt.Val,,,
4364,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Purchase,30,Currency,BS02h4,/PR05f/PR06f/BS02h4,$.Purchase Order.Purchase Order Line.(Tax Exclude Unit Price) Amount.Currency,PurOrd.PurOrdLn.TaxExclUntPrcAmt.Cur,,,
4365,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Purchase,30,Currency,BS02h4_01,/PR05f/PR06f/BS02h4_01,$.Purchase Order.Purchase Order Line.(Tax Exclude Unit Price) Amount.Currency.Code,PurOrd.PurOrdLn.TaxExclUntPrcAmt.Cur.Cd,,,
4366,3,C,,(Tax Include) Amount,,0..1,,A class that specifies a value of money in a given currency.,Purchase,0,(Tax Include) Amount,GE05hW,/PR05f/PR06f/GE05hW,$.Purchase Order.Purchase Order Line.(Tax Include) Amount,PurOrd.PurOrdLn.TaxIncldAmt,,,
4367,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Purchase,0,(Tax Include) Amount,GE05hW_01,/PR05f/PR06f/GE05hW_01,$.Purchase Order.Purchase Order Line.(Tax Include) Amount.Value,PurOrd.PurOrdLn.TaxIncldAmt.Val,,,
4368,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Purchase,30,Currency,BS02h5,/PR05f/PR06f/BS02h5,$.Purchase Order.Purchase Order Line.(Tax Include) Amount.Currency,PurOrd.PurOrdLn.TaxIncldAmt.Cur,,,
4369,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Purchase,30,Currency,BS02h5_01,/PR05f/PR06f/BS02h5_01,$.Purchase Order.Purchase Order Line.(Tax Include) Amount.Currency.Code,PurOrd.PurOrdLn.TaxIncldAmt.Cur.Cd,,,
4370,3,C,,(Tax Include Unit Price) Amount,,0..1,,A class that specifies a value of money in a given currency.,Purchase,0,(Tax Include Unit Price) Amount,GE05hX,/PR05f/PR06f/GE05hX,$.Purchase Order.Purchase Order Line.(Tax Include Unit Price) Amount,PurOrd.PurOrdLn.TaxInclUntPrcAmt,,,
4371,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Purchase,0,(Tax Include Unit Price) Amount,GE05hX_01,/PR05f/PR06f/GE05hX_01,$.Purchase Order.Purchase Order Line.(Tax Include Unit Price) Amount.Value,PurOrd.PurOrdLn.TaxInclUntPrcAmt.Val,,,
4372,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Purchase,30,Currency,BS02h6,/PR05f/PR06f/BS02h6,$.Purchase Order.Purchase Order Line.(Tax Include Unit Price) Amount.Currency,PurOrd.PurOrdLn.TaxInclUntPrcAmt.Cur,,,
4373,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Purchase,30,Currency,BS02h6_01,/PR05f/PR06f/BS02h6_01,$.Purchase Order.Purchase Order Line.(Tax Include Unit Price) Amount.Currency.Code,PurOrd.PurOrdLn.TaxInclUntPrcAmt.Cur.Cd,,,
4374,3,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Purchase,0,(Transaction) Amount,GE05hY,/PR05f/PR06f/GE05hY,$.Purchase Order.Purchase Order Line.(Transaction) Amount,PurOrd.PurOrdLn.TrnscAmt,,,
4375,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Purchase,0,(Transaction) Amount,GE05hY_01,/PR05f/PR06f/GE05hY_01,$.Purchase Order.Purchase Order Line.(Transaction) Amount.Value,PurOrd.PurOrdLn.TrnscAmt.Val,,,
4376,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Purchase,30,Currency,BS02h7,/PR05f/PR06f/BS02h7,$.Purchase Order.Purchase Order Line.(Transaction) Amount.Currency,PurOrd.PurOrdLn.TrnscAmt.Cur,,,
4377,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Purchase,30,Currency,BS02h7_01,/PR05f/PR06f/BS02h7_01,$.Purchase Order.Purchase Order Line.(Transaction) Amount.Currency.Code,PurOrd.PurOrdLn.TrnscAmt.Cur.Cd,,,
4378,3,C,,Quantity,,0..1,,"A class that measures the extent, size, or amount of items, including the unit of measurement.",Purchase,0,Quantity,GE07ah,/PR05f/PR06f/GE07ah,$.Purchase Order.Purchase Order Line.Quantity,PurOrd.PurOrdLn.Qt,,,
4379,4,A,,Value,Decimal,0..1,QUANTITY,The numerical amount of a specified item or resource.,Purchase,0,Quantity,GE07ah_01,/PR05f/PR06f/GE07ah_01,$.Purchase Order.Purchase Order Line.Quantity.Value,PurOrd.PurOrdLn.Qt.Val,,,
4380,4,R,,Measurement Unit,,0..1,,"The reference association to the Measurement Unit class, which is a class documents the units of measure utilized across various business documents and accounting ledgers.",Purchase,32,Measurement Unit,BS25by,/PR05f/PR06f/BS25by,$.Purchase Order.Purchase Order Line.Quantity.Measurement Unit,PurOrd.PurOrdLn.Qt.MeaUnt,,,
4381,5,A,REF,UOM Code,Identifier,1..1,MEASUREMENT UNIT CODE,The unique code for the unit of measure used in transactions.,Purchase,32,Measurement Unit,BS25by_01,/PR05f/PR06f/BS25by_01,$.Purchase Order.Purchase Order Line.Quantity.Measurement Unit.UOM Code,PurOrd.PurOrdLn.Qt.MeaUnt.UomCd,,,
