sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,xpath
1609,3,A,,Value,Decimal,0..1,QUANTITY,The numerical amount of a specified item or resource.,Inventory,0,(Book) Quantity,GE07i_01,/IV03a/GE07i_01,$.Inventory On Hand.(Book) Quantity.Value,InvOnHand.BkQt.Val,,,
1610,3,R,,Measurement Unit,,0..1,,"The reference association to the Measurement Unit class, which is a class documents the units of measure utilized across various business documents and accounting ledgers.",Inventory,32,Measurement Unit,BS25q,/IV03a/BS25q,$.Inventory On Hand.(Book) Quantity.Measurement Unit,InvOnHand.BkQt.MeaUnt,,,
1611,4,A,REF,UOM Code,Identifier,1..1,MEASUREMENT UNIT CODE,The unique code for the unit of measure used in transactions.,Inventory,32,Measurement Unit,BS25q_01,/IV03a/BS25q_01,$.Inventory On Hand.(Book) Quantity.Measurement Unit.UOM Code,InvOnHand.BkQt.MeaUnt.UomCd,,,
1612,2,C,,(Inventory Purchase Year To Date) Quantity,,0..1,,"A class that measures the extent, size, or amount of items, including the unit of measurement.",Inventory,0,(Inventory Purchase Year To Date) Quantity,GE07j,/IV03a/GE07j,$.Inventory On Hand.(Inventory Purchase Year To Date) Quantity,InvOnHand.InvntPurYrTDatQt,,,
1613,3,A,,Value,Decimal,0..1,QUANTITY,The numerical amount of a specified item or resource.,Inventory,0,(Inventory Purchase Year To Date) Quantity,GE07j_01,/IV03a/GE07j_01,$.Inventory On Hand.(Inventory Purchase Year To Date) Quantity.Value,InvOnHand.InvntPurYrTDatQt.Val,,,
1614,3,R,,Measurement Unit,,0..1,,"The reference association to the Measurement Unit class, which is a class documents the units of measure utilized across various business documents and accounting ledgers.",Inventory,32,Measurement Unit,BS25r,/IV03a/BS25r,$.Inventory On Hand.(Inventory Purchase Year To Date) Quantity.Measurement Unit,InvOnHand.InvntPurYrTDatQt.MeaUnt,,,
1615,4,A,REF,UOM Code,Identifier,1..1,MEASUREMENT UNIT CODE,The unique code for the unit of measure used in transactions.,Inventory,32,Measurement Unit,BS25r_01,/IV03a/BS25r_01,$.Inventory On Hand.(Inventory Purchase Year To Date) Quantity.Measurement Unit.UOM Code,InvOnHand.InvntPurYrTDatQt.MeaUnt.UomCd,,,
1616,2,C,,(Inventory Sold Year To Date) Quantity,,0..1,,"A class that measures the extent, size, or amount of items, including the unit of measurement.",Inventory,0,(Inventory Sold Year To Date) Quantity,GE07k,/IV03a/GE07k,$.Inventory On Hand.(Inventory Sold Year To Date) Quantity,InvOnHand.InvntSldYrTDatQt,,,
1617,3,A,,Value,Decimal,0..1,QUANTITY,The numerical amount of a specified item or resource.,Inventory,0,(Inventory Sold Year To Date) Quantity,GE07k_01,/IV03a/GE07k_01,$.Inventory On Hand.(Inventory Sold Year To Date) Quantity.Value,InvOnHand.InvntSldYrTDatQt.Val,,,
1618,3,R,,Measurement Unit,,0..1,,"The reference association to the Measurement Unit class, which is a class documents the units of measure utilized across various business documents and accounting ledgers.",Inventory,32,Measurement Unit,BS25s,/IV03a/BS25s,$.Inventory On Hand.(Inventory Sold Year To Date) Quantity.Measurement Unit,InvOnHand.InvntSldYrTDatQt.MeaUnt,,,
1619,4,A,REF,UOM Code,Identifier,1..1,MEASUREMENT UNIT CODE,The unique code for the unit of measure used in transactions.,Inventory,32,Measurement Unit,BS25s_01,/IV03a/BS25s_01,$.Inventory On Hand.(Inventory Sold Year To Date) Quantity.Measurement Unit.UOM Code,InvOnHand.InvntSldYrTDatQt.MeaUnt.UomCd,,,
1620,2,C,,(Physical Count) Quantity,,0..1,,"A class that measures the extent, size, or amount of items, including the unit of measurement.",Inventory,0,(Physical Count) Quantity,GE07l,/IV03a/GE07l,$.Inventory On Hand.(Physical Count) Quantity,InvOnHand.PhyscCntQt,,,
1621,3,A,,Value,Decimal,0..1,QUANTITY,The numerical amount of a specified item or resource.,Inventory,0,(Physical Count) Quantity,GE07l_01,/IV03a/GE07l_01,$.Inventory On Hand.(Physical Count) Quantity.Value,InvOnHand.PhyscCntQt.Val,,,
1622,3,R,,Measurement Unit,,0..1,,"The reference association to the Measurement Unit class, which is a class documents the units of measure utilized across various business documents and accounting ledgers.",Inventory,32,Measurement Unit,BS25t,/IV03a/BS25t,$.Inventory On Hand.(Physical Count) Quantity.Measurement Unit,InvOnHand.PhyscCntQt.MeaUnt,,,
1623,4,A,REF,UOM Code,Identifier,1..1,MEASUREMENT UNIT CODE,The unique code for the unit of measure used in transactions.,Inventory,32,Measurement Unit,BS25t_01,/IV03a/BS25t_01,$.Inventory On Hand.(Physical Count) Quantity.Measurement Unit.UOM Code,InvOnHand.PhyscCntQt.MeaUnt.UomCd,,,
1624,2,C,,(System Quantity) Quantity,,0..1,,"A class that measures the extent, size, or amount of items, including the unit of measurement.",Inventory,0,(System Quantity) Quantity,GE07m,/IV03a/GE07m,$.Inventory On Hand.(System Quantity) Quantity,InvOnHand.SystmQnttyQt,,,
1625,3,A,,Value,Decimal,0..1,QUANTITY,The numerical amount of a specified item or resource.,Inventory,0,(System Quantity) Quantity,GE07m_01,/IV03a/GE07m_01,$.Inventory On Hand.(System Quantity) Quantity.Value,InvOnHand.SystmQnttyQt.Val,,,
1626,3,R,,Measurement Unit,,0..1,,"The reference association to the Measurement Unit class, which is a class documents the units of measure utilized across various business documents and accounting ledgers.",Inventory,32,Measurement Unit,BS25u,/IV03a/BS25u,$.Inventory On Hand.(System Quantity) Quantity.Measurement Unit,InvOnHand.SystmQnttyQt.MeaUnt,,,
1627,4,A,REF,UOM Code,Identifier,1..1,MEASUREMENT UNIT CODE,The unique code for the unit of measure used in transactions.,Inventory,32,Measurement Unit,BS25u_01,/IV03a/BS25u_01,$.Inventory On Hand.(System Quantity) Quantity.Measurement Unit.UOM Code,InvOnHand.SystmQnttyQt.MeaUnt.UomCd,,,
1628,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Inventory,4,Business Segment,BS05a1,/IV03a/BS05a1,$.Inventory On Hand.Business Segment,InvOnHand.BusSg,,,
1629,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Inventory,4,Business Segment,BS05a1_01,/IV03a/BS05a1/BS05a1_01,$.Inventory On Hand.Business Segment.Code,InvOnHand.BusSg.Cd,,,
1630,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Inventory,4,Business Segment,BS05a1_03,/IV03a/BS05a1/BS05a1_03,$.Inventory On Hand.Business Segment.Segment Reference Level,InvOnHand.BusSg.SgRefLevl,,,
1631,1,C,,Inventory Transaction,,,,"A class that logs the details of inventory movements and adjustments within a specified period, where each entry reflects a change in inventory levels or value.",Inventory,129,Inventory Transaction,IV09a,/IV09a,$.Inventory Transaction,InvTr,,,
1632,2,A,PK,Document ID,Identifier,1..1,Identifier Long,The primary unique identifier for the document detailing an inventory transaction.,Inventory,129,Inventory Transaction,IV09a_01,/IV09a/IV09a_01,$.Inventory Transaction.Document ID,InvTr.DocId,,,
1633,2,A,PK,Document Line ID,Identifier,1..1,Identifier Long,"The secondary unique identifier that works in conjunction with the Transaction Document ID to specify individual lines of an inventory transaction document, providing granularity and detail for each item within a transaction.",Inventory,129,Inventory Transaction,IV09a_02,/IV09a/IV09a_02,$.Inventory Transaction.Document Line ID,InvTr.DocLnId,,,
1634,2,A,,Date,Date,0..1,DATE,The date the inventory transaction was conducted as recorded in the related document.,Inventory,129,Inventory Transaction,IV09a_03,/IV09a/IV09a_03,$.Inventory Transaction.Date,InvTr.Dt,,,
1635,2,A,,Time,Time,0..1,TIME,The exact time when the inventory transaction occurred as indicated in the related document.,Inventory,129,Inventory Transaction,IV09a_04,/IV09a/IV09a_04,$.Inventory Transaction.Time,InvTr.Tm,,,
1636,2,A,,Type,Char,0..1,Char Long,"The classification of the inventory transaction, detailing the nature of the movement or adjustment.",Inventory,129,Inventory Transaction,IV09a_05,/IV09a/IV09a_05,$.Inventory Transaction.Type,InvTr.Typ,,,
1637,2,A,,Type System,Char,0..1,Char Medium,The internal code used by the accounting software to identify the transaction type.,Inventory,129,Inventory Transaction,IV09a_06,/IV09a/IV09a_06,$.Inventory Transaction.Type System,InvTr.TypSystm,,,
1638,2,A,,Description,Text,0..1,Text Medium,The summary of the inventory transaction's details.,Inventory,129,Inventory Transaction,IV09a_07,/IV09a/IV09a_07,$.Inventory Transaction.Description,InvTr.Dscr,,,
1639,2,A,,Inventory Document ID,Char,0..1,Char Medium,The identifier for the document that serves as the source or reason for the inventory transaction.,Inventory,129,Inventory Transaction,IV09a_08,/IV09a/IV09a_08,$.Inventory Transaction.Inventory Document ID,InvTr.InvDocId,,,
1640,2,A,,Inventory Document Number,Char,0..1,Char Long,The reference number of the document that is the basis for the inventory transaction.,Inventory,129,Inventory Transaction,IV09a_09,/IV09a/IV09a_09,$.Inventory Transaction.Inventory Document Number,InvTr.InvDocNr,,,
1641,2,A,,Inventory Document Line ID,Char,0..1,Char Medium,The identifier for the specific line in the document that details the inventory transaction.,Inventory,129,Inventory Transaction,IV09a_10,/IV09a/IV09a_10,$.Inventory Transaction.Inventory Document Line ID,InvTr.InvDocLnId,,,
1642,2,A,,Inventory Document Line Number,Char,0..1,Char Short,The line sequence in the document that relates to the inventory transaction.,Inventory,129,Inventory Transaction,IV09a_11,/IV09a/IV09a_11,$.Inventory Transaction.Inventory Document Line Number,InvTr.InvDocLnNr,,,
1643,2,A,,Status,Code,0..1,STATUS CODE,The current processing state of the inventory transaction.,Inventory,129,Inventory Transaction,IV09a_12,/IV09a/IV09a_12,$.Inventory Transaction.Status,InvTr.Stat,,,
1644,2,A,,Lot Number,Char,0..1,Char Medium,The number for a batch of products for tracking and inventory management purposes.,Inventory,129,Inventory Transaction,IV09a_13,/IV09a/IV09a_13,$.Inventory Transaction.Lot Number,InvTr.LtNr,,,
1645,2,A,,Serial Number,Char,0..1,Char Medium,The unique identifier assigned to each product item for tracking and inventory management purposes.,Inventory,129,Inventory Transaction,IV09a_14,/IV09a/IV09a_14,$.Inventory Transaction.Serial Number,InvTr.SerlNr,,,
1646,2,A,,Required By,Name,0..1,Name Medium,The individual or entity that requests the transfer of inventory.,Inventory,129,Inventory Transaction,IV09a_15,/IV09a/IV09a_15,$.Inventory Transaction.Required By,InvTr.ReqrdBy,,,
1647,2,A,,Inventory System Or External Source,Code,0..1,SOURCE CODE,"The code signifying the origin of the inventory transaction, with 'I' for internal and 'E' for external transactions.",Inventory,129,Inventory Transaction,IV09a_16,/IV09a/IV09a_16,$.Inventory Transaction.Inventory System Or External Source,InvTr.InvSystmOrExtSrc,,,
1648,2,A,,Received And Dispatched Indicator,Indicator,0..1,Indicator,The indicator signifying whether the inventory transaction is a result of dispatching or receiving.,Inventory,129,Inventory Transaction,IV09a_17,/IV09a/IV09a_17,$.Inventory Transaction.Received And Dispatched Indicator,InvTr.RcvdAndDsptcInd,,,
1649,2,R,,(Cost Organization) Business Segment,,0..1,,"The reference association to the Cost Organization Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Inventory,4,(Cost Organization) Business Segment,BS05a2,/IV09a/BS05a2,$.Inventory Transaction.(Cost Organization) Business Segment,InvTr.CstOrgnzBusSg,,,
1650,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Inventory,4,(Cost Organization) Business Segment,BS05a2_01,/IV09a/BS05a2_01,$.Inventory Transaction.(Cost Organization) Business Segment.Code,InvTr.CstOrgnzBusSg.Cd,,,
1651,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Inventory,4,(Cost Organization) Business Segment,BS05a2_03,/IV09a/BS05a2_03,$.Inventory Transaction.(Cost Organization) Business Segment.Segment Reference Level,InvTr.CstOrgnzBusSg.SgRefLevl,,,
1652,2,R,,(Inventory Organization) Business Segment,,0..1,,"The reference association to the Inventory Organization Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Inventory,4,(Inventory Organization) Business Segment,BS05a3,/IV09a/BS05a3,$.Inventory Transaction.(Inventory Organization) Business Segment,InvTr.InvntOrgnzBusSg,,,
1653,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Inventory,4,(Inventory Organization) Business Segment,BS05a3_01,/IV09a/BS05a3_01,$.Inventory Transaction.(Inventory Organization) Business Segment.Code,InvTr.InvntOrgnzBusSg.Cd,,,
1654,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Inventory,4,(Inventory Organization) Business Segment,BS05a3_03,/IV09a/BS05a3_03,$.Inventory Transaction.(Inventory Organization) Business Segment.Segment Reference Level,InvTr.InvntOrgnzBusSg.SgRefLevl,,,
1655,2,R,,(Functional) Currency,,0..1,,"The reference association to the Functional Currency class, which is a class holds information about different currencies.",Inventory,30,(Functional) Currency,BS02a8,/IV09a/BS02a8,$.Inventory Transaction.(Functional) Currency,InvTr.FnctnCur,,,
1656,3,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Inventory,30,(Functional) Currency,BS02a8_01,/IV09a/BS02a8_01,$.Inventory Transaction.(Functional) Currency.Code,InvTr.FnctnCur.Cd,,,
1657,2,R,,Customer,,0..1,,"The reference association to the Customer class, which is a class holds basic and broad details about customers.",Inventory,14,Customer,BS07a,/IV09a/BS07a,$.Inventory Transaction.Customer,InvTr.Cust,,,
1658,3,A,REF,Account ID,Identifier,1..1,Identifier Long,The reference identifier for a customer account.,Inventory,14,Customer,BS07a_01,/IV09a/BS07a_01,$.Inventory Transaction.Customer.Account ID,InvTr.Cust.AcntId,,,
1659,2,R,,(From) Inventory Location,,0..1,,"The reference association to the From Inventory Location class, which is a class stores information about a specific location where inventory items may be tracked.",Inventory,121,(From) Inventory Location,IV01e,/IV09a/IV01e,$.Inventory Transaction.(From) Inventory Location,InvTr.FrmInvLct,,,
1660,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier assigned to each inventory location.,Inventory,121,(From) Inventory Location,IV01e_01,/IV09a/IV01e_01,$.Inventory Transaction.(From) Inventory Location.ID,InvTr.FrmInvLct.Id,,,
1661,2,R,,(To) Inventory Location,,0..1,,"The reference association to the To Inventory Location class, which is a class stores information about a specific location where inventory items may be tracked.",Inventory,121,(To) Inventory Location,IV01f,/IV09a/IV01f,$.Inventory Transaction.(To) Inventory Location,InvTr.TInvLct,,,
1662,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier assigned to each inventory location.,Inventory,121,(To) Inventory Location,IV01f_01,/IV09a/IV01f_01,$.Inventory Transaction.(To) Inventory Location.ID,InvTr.TInvLct.Id,,,
1663,2,R,,Inventory Product,,0..1,,"The reference association to the Inventory Product class, which is a class that describes an inventory item with all its essential attributes and tracking details.",Inventory,125,Inventory Product,IV06h,/IV09a/IV06h,$.Inventory Transaction.Inventory Product,InvTr.InvPrdct,,,
1664,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for an inventory item.,Inventory,125,Inventory Product,IV06h_01,/IV09a/IV06h_01,$.Inventory Transaction.Inventory Product.ID,InvTr.InvPrdct.Id,,,
